0.7569,0,34.515,4,0.78875,0,88.2,4,0.75447,0,9,4,4.4978e-005,0,511.6194,0,0,0.067825,0,0,0,0,0,0.010289,0,0,0,0,55.9173,58.531,53.025,2.6398,0.53574,0,-0.44369,0,0.0058377,0,-16.3059,0,188389.4659,13476.2976,116283.4629,0,2550.0692,964.0167,8318.2494,0,182.4173,71776.0076,0,1574.0311,0,0,34.5181,11737417021.1653,59924070.661,3046164447.3615,0,2135840.6132,305936.0669,15560459.9638,0,10904.3291,1800224254.6025,0,555477.3045,0,0,388.6592,0
0.23546,0,292.9012,3,0.54481,0,314.55,3,0.20281,0,197.1,3,0.0064046,0,852.6033,0,0,-0.94937,0,0,0,0,0,-2.2185,0,0,0,0,47.53,52.0958,43.2717,7.2284,-0.60273,0,0.71171,0,-0.12969,0,55.8725,0,136112.9489,8591.189,838789.8768,0,674.2878,542.2594,52942.8126,0,42.5598,5169004.5897,0,4155.268,0,0,3.3403,6140487988.1388,24380236.9144,246338101651.7599,0,131409.5647,96800.0837,978046143.5547,0,521.6933,9890427386234.27,0,5252692.9311,0,0,2.8823,0
0.56647,0,173.5949,3,1,0,314.55,3,0.20281,0,-39.6,3,0.10559,0,14083.6538,0,0,-0.98821,0,0,0,0,0,-38.1075,0,0,0,0,44.9912,47.489,43.2078,1.8253,-0.067332,0,-0.0026995,0,-0.029559,0,-0.43283,0,121960.6857,8132.3016,470575.3859,0,1535.5681,542.2594,31377.8244,0,102.3912,1815676.8522,0,5924.8644,0,0,19.3338,4646149788.8516,21203036.684,117007158534.3043,0,1021733.319,96800.0837,534764068.7072,0,4663.4535,3147207939573.638,0,27290924.4776,0,0,237.7612,0
0.63248,0,189.45,3,0.68272,0,229.05,3,0.39254,0,108.9,3,0.0043289,0,997.8292,0,0,-0.67881,0,0,0,0,0,-1.4108,0,0,0,0,51.4832,52.7452,50.8695,0.3201,0.51681,0,-0.91401,0,0.019238,0,-16.3351,0,159696.5334,9305.7482,587657.9699,0,1961.891,542.2594,34243.6805,0,114.3222,2162488.3286,0,7219.4484,0,0,24.1021,8329452957.6879,28395183.9358,118863517029.8264,0,1330436.1045,96800.0837,405203233.5692,0,4535.7385,1697382075758.331,0,18988449.7899,0,0,212.6383,0
0.34938,0.0094667,445.8637,3,0.66757,0.286,450,3,0.20281,0,393.3,3,0.0362,0.0026212,127.6613,0,-0.14364,0.15699,0,-0.74577,0,0,-0.0013992,0.33748,0,-0.4314,0,0,41.5026,47.9321,36.7669,11.1816,-0.84594,0.34658,-0.47439,0,-0.5382,0.059334,-17.9232,0,103780.6083,7501.7339,1114917.0522,23.6721,873.6583,542.2594,80591.2705,1.7111,63.152,11977575.131,254.3102,9385.7281,0.0053996,0.19928,7.3547,3550375111.7221,18538167.4418,415575871323.7127,552.9294,281049.3195,96800.0837,2170028425.4846,2.8549,1464.9061,48648124126555.62,63321.5055,32822653.0695,0.0011766,0.061219,24.2761,0
0.59856,0,366.5287,3,0.71062,0,450,3,0.20281,0,108,3,0.025235,0,12098.4729,0,0,-0.52105,0,0,0,0,0,-9.1044,0,0,0,0,37.6737,41.1564,36.351,1.8597,-0.95486,0,0.40466,0,-0.20686,0,60.6992,0,85514.821,6809.6415,831976.3813,0,1358.6521,542.2594,66251.2157,0,108.191,8094324.36,0,13218.3688,0,0,21.5861,2315567548.2028,14970198.0732,270734576469.0823,0,703905.7801,96800.0837,1752109214.0649,0,4554.8635,31982580496773.86,0,82972641.6447,0,0,215.4167,0
0.77402,0,37.6312,3,0.80389,0,77.4,3,0.53205,0,4.95,3,0.0030537,0,628.4385,0,0,-0.65527,0,0,0,0,0,-0.90774,0,0,0,0,49.4397,53.5204,45.6172,5.7172,0.66354,0,-0.99009,0,0.087674,0,-59.3465,0,147270.4951,8936.3758,112095.515,0,2305.6368,542.2594,6801.9575,0,139.9061,85321.9409,0,1754.9445,0,0,36.0966,7173013501.8631,26350445.3163,6290552686.769,0,1824885.5043,96800.0837,23097708.8023,0,6703.8019,5892437796.3995,0,1601309.6683,0,0,464.3872,0
0.67934,0,15.0562,3,0.71381,0,50.85,3,0.60778,0,8.55,3,0.0017233,0,108.6211,0,0,-0.71122,0,0,0,0,0,-0.30771,0,0,0,0,54.4602,57.5051,51.6481,3.086,0.87237,0,-0.49868,0,0.063617,0,-9.1301,0,178699.5369,9843.8563,49403.7169,0,2229.1244,542.2594,2721.4569,0,122.7937,13658.274,0,616.2693,0,0,27.8064,10518256567.5425,31908731.3858,615765091.1444,0,1678935.1576,96800.0837,1866847.7676,0,5093.3463,54043303.6524,0,97334.6496,0,0,268.095,0
0.79239,0,66.4537,3,0.82621,0,117.45,3,0.76961,0,9.45,3,0.0003532,0,1380.9474,0,0,-0.96034,0,0,0,0,0,-0.67069,0,0,0,0,42.7842,46.9748,38.6112,5.9138,0.93874,0,-0.98214,0,0.042903,0,-88.7559,0,110288.9103,7733.3822,171303.9315,0,2042.6081,542.2594,12011.7133,0,143.2263,266074.2308,0,3172.638,0,0,37.8302,4032188097.2511,19756360.874,13971681214.7809,0,1375131.009,96800.0837,68425821.584,0,6737.7084,50338129070.5267,0,4762693.236,0,0,468.9754,0
0.25808,0.14343,-79.845,4,0.45632,0.433,-27.9,4,0.20281,0,-138.6,4,0.0092695,0.034476,990.4316,0,-0.4472,-0.79057,0,0.86659,0,0,-0.0079944,-2.3954,0,5.0639,0,0,42.302,48.5731,40.491,5.5448,-0.44153,0.91908,0.85962,0,-0.1001,0.40184,63.7036,0,107817.0182,10194.9698,-203504.2143,365.5746,657.7915,964.0167,-19242.967,34.568,62.1995,384113.4351,-690.0207,-1241.5789,1.2396,2.2304,4.0132,3671105237.8758,33508543.1287,15680247575.0347,98808.2335,129876.7606,305936.0669,143154540.5494,897.3557,1181.8526,67627526446.0579,446281.4111,557808.0916,4.0378,3.8714,4.7905,0
0.66466,0,131.4412,3,0.85093,0,172.8,3,0.20281,0,58.5,3,0.031054,0,1429.2523,0,0,-0.86015,0,0,0,0,0,-5.7304,0,0,0,0,36.4977,40.4132,34.1259,3.8345,0.8809,0,-0.99801,0,0.30397,0,-73.8826,0,80259.4319,6597.0776,289042.5792,0,1461.6121,542.2594,23758.4079,0,120.14,1040944.4807,0,5263.7818,0,0,26.6176,2099617919.6071,14256132.5259,31454158798.237,0,798351.5068,96800.0837,213582067.1027,0,5421.0814,473583939402.6935,0,12002339.1147,0,0,304.39,0
0.82706,0,66.195,3,0.85411,0,137.25,3,0.68272,0,27.9,3,0.0024288,0,1408.0169,0,0,-0.81395,0,0,0,0,0,-1.5052,0,0,0,0,40.4564,44.9521,36.1846,6.9543,0.71912,0,-0.96294,0,0.093459,0,-95.2864,0,98614.163,7312.6232,161352.95,0,2016.0016,542.2594,11964.9479,0,149.4944,264006.4436,0,3298.5912,0,0,41.2138,3230476812.7058,17683521.3701,10770083518.1402,0,1389624.6687,96800.0837,58912256.3475,0,7606.7547,37797752555.4165,0,4627806.9282,0,0,597.9355,0
0.20281,0.50757,-63.6712,2.65,0.20281,0.614,-27.45,4,0.20281,0.222,-137.25,0,6.9916e-033,0.008985,997.6304,3.0529,-9.9451e-015,2.761e-017,-1.3187e-016,-0.2485,-0.14543,0.39258,-7.9238e-032,-2.1213e-031,-3.9774e-032,-0.744,-0.024086,21.6656,32.1402,43.3328,19.9872,51.6857,-1.3233e-015,-0.42374,0.9573,0.55421,-7.9549e-031,-0.28876,217.3803,6.9618,62238.9922,5131.6786,-123298.1792,982.894,392.7438,423.113,-10166.0808,81.0408,32.3822,244259.1125,-1947.1561,-778.0428,15.5221,6.2023,2.4783,1443768213.6024,9804279.3251,6128899641.7427,384795.5895,53991.5393,78871.2855,43947898.3645,2565.1608,362.7607,26494634878.0429,1625366.7686,228266.8451,102.8111,14.3957,2.022,0
0.20808,0.29955,-124.0162,2.15,0.32,0.571,-55.8,4,0.20281,0,-179.55,0,0.00040871,0.06294,1593.471,1.9437,-0.31375,-0.34426,0.16021,0.86011,-0.55372,-0.77042,-0.0015913,-0.27782,0.0045155,8.6137,-0.19367,-42.8761,22.0026,31.8925,17.7366,21.4667,-0.24166,0.80445,0.98367,-0.75637,-0.022635,0.93507,181.9297,-4.8857,29168.4259,2850.2126,-164405.8292,397.1075,275.849,278.5105,-16065.0274,38.8036,26.9548,926662.1641,-2238.2693,-1554.8041,5.4063,3.7555,2.6087,273216073.2277,3756338.1747,10280169957.7425,95802.3097,23709.5542,54640.5535,144224089.013,1416.2329,325.6691,390808036104.9285,3689299.6499,893866.7492,37.8572,8.2468,2.0631,0
