0.72165,0,156.4499,4,0.73294,0,258.299,4,0.71062,0,-18,4,7.1416e-005,0,8350.5584,0,0,-0.35633,0,0,0,0,0,-0.27517,0,0,0,0,34.04,35.5402,33.0161,0.53191,0.24541,0,-0.89893,0,0.0015125,0,-59.9105,0,69814.2431,8203.7856,320870.3949,0,1480.0635,964.0167,37705.0845,0,173.9204,1474739.3327,0,6802.4594,0,0,31.3774,4561.5344,480,60259.8413,0,91.5538,38.0128,4,502.1653,0,0.76295,0.7217,0,180.9905,4,34.0478,-0.00016078,0,-1.5315,0,0.021211,0,0,-0.049576,0,6.1017e-005,0.037177,0,0.082002,0,0.069292,0.036608,0,-0.039511,0,-0.0036584,-0.035737,0,0.042072,0,0.0058094,1.2318,0,1.9058,0,-0.008995,0,-0.61831,0,2.0656,0.61193,0
0.95833,0,140.3549,2.2583,1,0,158.4,3,0,0,110.25,0,0.040266,0,185.7739,0.84867,0,0.061526,0.5133,0,0,0.52466,0,0.16828,0.094888,0,0,6.5878,41.2989,48.3249,34.059,17.0969,0.037605,0,0.98332,0.48157,0.031201,0,55.4171,1.8344,102764.1614,5619.416,349245.5416,0,2384.623,307.2845,19097.6693,0,130.3975,1186916.2036,0,8104.177,0,0,55.3347,7648.591,912.3425,25622.079,0,306.9425,63.7383,7.6029,213.5173,0,2.5579,0.97895,0,141.0097,2.4376,41.5037,0,0,0.3895,0.0084034,0.11988,0,0,-0.011441,0,-3.4746e-005,0.039541,0,0.081097,0.046684,0.070903,0.015432,0,-0.028157,-0.005179,-0.018205,-0.013557,0,0.030518,0.0072428,0.020479,22.0435,0,1.9532,4.1839,-4.5873,0,-0.14789,-1.3744,1.8247,-0.050431,0
0.85874,0,173.8162,2.3333,0.97848,0,180.9,3,0,0,130.05,0,0.039072,0,91.8866,0.82913,0,0.12919,0.27665,0,0,-0.15048,0,0.24478,0.049793,0,0,-1.3135,45.2957,51.7825,38.5246,14.3246,-0.33249,0,-0.35595,0.51485,-0.24874,0,-12.9139,1.7743,123617.1294,6367.9319,474364.2334,0,2343.6123,328.0335,24436.0885,0,120.7273,1820309.427,0,8993.2995,0,0,44.4317,7928.301,914.0418,28105.7765,0,288.2368,66.0692,7.617,234.2148,0,2.402,0.88102,0,174.0781,2.5033,45.4522,-0.0018824,0,-0.33277,0.0084034,0.11141,0,0,-0.049576,0,-0.00010424,0.038627,0,0.082879,0,0.071673,0.0040108,0,-0.027238,0,-0.017591,-0.0018368,0,0.029359,0,0.019859,15.1531,0,10.5235,4.5471,-3.4039,0,-2.7778,-1.5102,1.8885,-0.061028,0
0.88743,0,-5.88,3,0.89158,0,-0.45,3,0.83259,0,-19.35,3,0.00015423,0,33.4844,0,0,0.62979,0,0,0,0,0,0.045259,0,0,0,0,40.6736,45.2267,36.2232,7.0147,0.5227,0,0.92015,0,0.017193,0,14.1022,0,99675.5955,7351.8726,-14409.5885,0,2174.7597,542.2594,-1062.8224,0,160.4059,2083.1201,0,-314.3938,0,0,47.4497,6589.144,360,4119.7316,0,116.8695,54.9095,3,34.3311,0,0.97391,0.88752,0,8.2328,3,40.759,0.00049573,0,0.15126,0,0.07566,0,0,-0.0076271,0,8.9831e-005,0.038901,0,0.054659,0,0.070776,0.027986,0,-0.020285,0,-0.014332,-0.025933,0,0.022483,0,0.016572,12.996,0,1.8939,0,-3.2978,0,-0.56466,0,1.7928,0.013977,0
0.69418,0,15.885,2.4583,0.82303,0,53.55,3,0.53843,0,-12.6,0,0.0068403,0,460.6189,1.0067,0,0.43196,-0.31135,0,0,-0.67128,0,0.76675,-0.025836,0,0,-14.4548,42.6987,46.2496,37.9949,6.3146,-0.22402,0,-0.96981,0.6302,-0.046559,0,-52.3038,1.5889,109848.4193,6324.4093,40866.4037,0,1785.8743,364.1213,2352.841,0,102.8199,15203.3408,0,664.3906,0,0,29.0341,6698.1799,954.9244,14958.1822,0,118.9039,55.8182,7.9577,124.6515,0,0.99087,0.69905,0,26.6292,2.6536,42.772,-0.00099816,0,-0.55588,0.0084034,0.069367,0,0,-0.0076356,0,-0.00054915,0.036854,0,0.062941,0.047391,0.071181,0.022135,0,-0.031083,0.0067483,-0.013616,-0.02016,0,0.033404,-0.0047167,0.015849,2.4756,0,1.9218,4.6498,-0.21281,0,0.54447,-1.7652,1.6239,-0.27683,0
0.64868,0,3.4612,1.8,0.71381,0,67.5,2,0.20281,0,-13.05,0,0.014861,0,373.9051,0.36303,0,0.40023,0.90724,0,0,0.28193,0,0.94343,0.066637,0,0,3.2846,32.972,36.0186,28.8417,5.2572,-0.60826,0,-0.85292,-0.43817,-0.17001,0,-37.8151,-0.60532,65502.2282,3575.8792,6876.1011,0,1288.6672,195.2134,375.3782,0,70.3506,721.8192,0,135.2779,0,0,25.3528,5348.1855,669.0961,14801.0161,0,171.4417,44.5682,5.5758,123.3418,0,1.4287,0.65994,0,19.5645,1.8974,33.051,-0.0042941,0,-0.67689,-0.016807,0.059571,0,0,0.030508,0,-0.00069831,0.036289,0,0.050243,0,0.069026,0.0098424,0,-0.032867,0,-0.012296,-0.0077804,0,0.035244,0,0.01452,8.5059,0,5.2443,8.1111,-2.5203,0,1.7542,-2.6667,1.7042,-0.18697,0
0.86654,0,120.6074,1.9833,0.94739,0,168.3,2,0.61735,0,65.7,0,0.0033164,0,1133.8266,0.033333,0,-0.83799,0.39832,0,0,-0.13038,0,-1.625,0.004188,0,0,-0.80156,33.8369,41.3295,26.2111,19.6313,-0.86568,0,0.99559,-0.15567,-0.22089,0,148.5342,-0.12593,68983.6374,4043.4405,245883.4319,0,1766.6185,237.0042,14412.331,0,103.5494,876420.3268,0,6296.8876,0,0,45.2418,6924.068,476,34754.0413,0,155.6432,57.7006,3.9667,289.617,0,1.297,0.86843,0,125.182,1.9916,34.1234,-0.0027734,0,0.86218,-0.016807,0.12705,-0.00018241,0,-0.0076186,-0.016949,-5.4237e-005,0.038702,0,0.079834,0.045602,0.069242,0.013164,0,-0.034749,-0.0058248,-0.018691,-0.010982,0,0.037125,0.0058741,0.020967,7.5169,0,1.6403,118.0084,-1.7553,0,-0.060939,-10.817,1.7951,-0.01722,0
0.88827,0,45.285,3,0.91311,0,89.1,3,0.87883,0,-9.45,3,5.6305e-005,0,1000.166,0,0,0.74689,0,0,0,0,0,0.17724,0,0,0,0,37.9379,42.5257,32.3494,7.9094,-0.84509,0,-0.96211,0,-0.017834,0,-85.5721,0,86718.4429,6857.3969,103512.3298,0,2030.4167,542.2594,8185.3998,0,160.5584,123558.5195,0,2423.627,0,0,47.54,6443.9827,360,24682.8934,0,112.3321,53.6999,3,205.6908,0,0.9361,0.88831,0,55.1594,3,38.0411,-0.00023447,0,-0.82815,0,0.085515,0,0,-0.0038136,0,-0.00047288,0.038908,0,0.071671,0,0.070195,0.033314,0,-0.034394,0,-0.01538,-0.031952,0,0.036842,0,0.017629,6.4789,0,1.6038,0,1.697,0,-0.36066,0,1.9925,-0.19176,0
0.76624,0,16.6237,1.7833,0.76722,0,47.25,2,0.75447,0,4.95,0,7.8264e-006,0,114.2555,0.38964,0,0.37254,0.7977,0,0,0.37774,0,0.01114,0.001393,0,0,2.5203,35.6738,40.118,30.3924,9.4515,-0.49685,0,-0.91391,-0.49845,-0.0042733,0,-30.0325,-0.95654,76676.8621,3833.0721,35730.7339,0,1646.9431,191.6151,1786.1774,0,82.3306,16650.2033,0,767.4608,0,0,35.3747,6165.1363,675.2322,9652.5379,0,94.3208,51.3761,5.6269,80.4378,0,0.78601,0.76624,0,19.7396,1.8886,35.805,-0.00010718,0,-0.35546,-0.016807,0.080765,0,0,0.019068,0,-0.00081271,0.037677,0,0.063319,0.044716,0.069683,0.04086,0,-0.027491,-0.0017454,-0.014849,-0.039088,0,0.029667,0.0038619,0.017094,14.0929,0,3.6331,7.3523,-3.4086,0,1.2294,-2.5204,1.7163,-0.053918,0
0.92581,0,14.2387,4,0.92586,0,22.95,4,0.92267,0,-13.5,4,1.6807e-007,0,57.0225,0,0,0.07122,0,0,0,0,0,0.00022048,0,0,0,0,44.3963,47.4096,41.4223,3.0618,-0.21365,0,0.19616,0,-0.00015326,0,2.5919,0,118756.8094,10699.6987,38087.4945,0,2476.4689,964.0167,3431.5903,0,223.1238,12215.3605,0,794.2492,0,0,51.6425,6460.5498,480,6354.8051,0,111.5778,53.8379,4,52.9567,0,0.92982,0.92581,0,16.1024,4,44.4305,0,0,0.19286,0,0.050313,0,0,-0.019068,0,1.5254e-005,0,0,0.062029,0,0.071505,0,0,-0.022543,0,-0.010907,0,0,0.024797,0,0.013119,58.0169,0,5.4083,0,-7.551,0,-1.3488,0,1.8003,0.015253,0
0.99748,0,-16.9236,4,1,0,-14.85,4,0.96333,0,-19.35,4,6.1105e-005,0,0.5252,0,0,0.61492,0,0,0,0,0,0.0034835,0,0,0,0,46.874,50.3615,43.4759,4.0775,0.50578,0,0.69148,0,0.0079835,0,1.0119,0,132382.1486,11296.8406,-47795.8263,0,2817.0994,964.0167,-4078.6604,0,240.3974,17256.4129,0,-1017.0978,0,0,59.948,6929.5688,480,2719.1435,0,126.1589,57.7464,4,22.6595,0,1.0513,0.99751,0,16.939,4,46.9172,0.00030816,0,0.037815,0,0.057862,-4.7297e-005,0,-0.0038136,0,6.9492e-005,0.039875,0,0.063468,0,0.071958,0.031342,0,-0.0089777,0,-0.012081,-0.030084,0,0.01064,0,0.014302,10.3649,0,5.88,0,-2.9585,0,0.4383,0,1.7957,0.022377,0
0.68971,0,-15.8024,3,0.69547,0,-13.95,3,0.67953,0,-23.399,3,2.2096e-005,0,3.9041,0,0,-0.63916,0,0,0,0,0,-0.0059365,0,0,0,0,37.1797,39.8183,34.5045,2.43,-0.90269,0,0.82473,0,-0.0066145,0,2.5402,0,83286.9087,6720.3505,-35399.3154,0,1545.0274,542.2594,-2856.3409,0,124.667,15045.7203,0,-656.6808,0,0,28.6613,5468.2412,360,3363.8106,0,86.1739,45.5687,3,28.0318,0,0.71812,0.68972,0,15.9245,3,37.2121,-0.00013398,0,0.07184,0,0.044654,0,0,-0.0076186,0,-5.9322e-006,0.0368,0,0.062897,0,0.070027,0.036936,0,-0.014264,0,-0.009904,-0.036313,0,0.016576,0,0.012106,2.0138,0,4.8014,0,-0.63357,0,-1.2825,0,1.7894,-0.013515,0
0.9952,0,-227.3024,3,1,0,-41.85,3,0.95695,0,-295.2,3,0.00012539,0,6375.33,0,0,0.36781,0,0,0,0,0,0.32886,0,0,0,0,47.1061,52.7793,43.2022,7.9828,0.55398,0,0.9586,0,0.017527,0,216.2552,0,133696.1136,8514.5743,-645127.846,0,2824.5594,542.2594,-41085.6296,0,179.885,3112954.6436,0,-13629.431,0,0,59.6737,7472.8772,360,76592.6282,0,127.5469,62.274,3,638.2719,0,1.0629,0.99526,0,240.8082,3,47.19,0.00036175,0,2.129,0,0.08048,-2.7025e-005,0,0.038136,0,0.00085169,0.039856,0,0.085115,0,0.071999,0.030322,0,-0.042383,0,-0.014854,-0.028763,0,0.044855,0,0.017098,5.7873,0,2.4381,0,-2.0763,0,0.93615,0,1.9307,0.3603,1
0.80298,0,-36.1762,2.3917,0.98167,0,-10.35,3,0.20281,0,-107.1,0,0.10061,0,521.5429,0.74447,0,-0.53057,0.53295,0,0,-0.21217,0,-3.8433,0.14586,0,0,-4.1808,53.1722,59.9468,45.7686,17.6697,0.15406,0,0.0779,0.5407,0.20541,0,7.4782,1.9611,170346.7012,7662.1352,-115896.9763,0,2572.4974,344.6402,-5213.0056,0,115.71,78851.5951,0,-1750.2227,0,0,38.8487,9080.2607,908.0558,17503.9578,0,291.0817,75.6688,7.5671,145.8663,0,2.4257,0.86287,0,42.7307,2.5413,53.3367,-0.00034166,0,0.5105,0.0084034,0.11914,-2.7025e-005,0,-0.038144,0,-0.00030678,0.038067,0,0.069799,0.047162,0.073009,0.0061671,0,-0.030685,-0.0051309,-0.018148,-0.0039699,0,0.032696,0.007304,0.020419,2.8861,0,3.8904,5.1584,-1.3704,0,-1.0377,-1.633,1.7962,-0.03863,1
1,0,-4.1022,3,1,0,4.5,3,1,0,-17.55,3,0,0,36.0679,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6151,56.4727,44.8758,11.4433,0,0,-0.91573,0,0,0,-18.6038,0,154356.4528,9148.8382,-12510.0451,0,3049.6127,542.2594,-741.481,0,180.7531,1013.8949,0,-247.1603,0,0,60.251,8267.0266,360,4615.7028,0,120,68.8919,3,38.4642,0,1,1,0,7.2523,3,50.7271,0,0,-0.18529,0,0.097453,0,0,7.5269e-018,0,3.5593e-005,0,0,0.051658,0,0.072598,0,0,-0.021964,0,-0.016463,0,0,0.024184,0,0.018722,0,0,2.2746,0,0,0,-0.023928,0,1.8058,0.022206,1
0.96049,0,23.2087,3,0.97529,0,54.45,3,0.95376,0,-13.5,3,6.0066e-005,0,772.6835,0,0,0.91237,0,0,0,0,0,0.19656,0,0,0,0,47.7289,53.0207,42.4319,9.5796,-0.91621,0,-0.94553,0,-0.021978,0,-81.3481,0,137254.7063,8627.1465,66741.7381,0,2762.1036,542.2594,4195.0529,0,173.6121,32453.9662,0,1343.1058,0,0,55.5844,7731.0061,360,16924.9175,0,119.6999,64.4251,3,141.041,0,0.9975,0.96052,0,36.1233,3,47.8283,-0.00018087,0,-0.57101,0,0.088982,0,0,0,0,-6.7797e-006,0.03956,0,0.0661,0,0.072109,0.035764,0,-0.031246,0,-0.015699,-0.033622,0,0.033633,0,0.017951,1.5839,0,1.1839,0,0.56801,0,0.024563,0,1.7973,-0.0025025,1
1,0,-83.8012,3,1,0,31.05,3,1,0,-316.8,3,0,0,12936.9965,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1043,65.004,50.3124,21.1357,0,0,0.92124,0,0,0,481.724,0,196472.3856,10321.7731,-288325.7444,0,3440.591,542.2594,-15147.3344,0,180.7531,423121.7259,0,-5049.1115,0,0,60.251,9698.6554,360,78671.0804,0,120,80.8221,3,655.5923,0,1,1,0,140.8965,3,57.2875,0,0,2.9231,0,0.12346,0,0,-0.015254,0,0.00032712,0,0,0.076799,0,0.073603,0,0,-0.045006,0,-0.01843,0,0,0.047534,0,0.020706,0,0,2.0818,0,0,0,-0.7413,0,1.7004,0.17081,1
1,0,-85.98,3,1,0,47.25,3,1,0,-240.75,3,0,0,8687.1316,0,0,0,0,0,0,0,0,0,0,0,0,0,49.096,55.6985,43.0013,15.2767,0,0,0.97687,0,0,0,355.8686,0,145230.2424,8874.2586,-254336.2276,0,2958.0862,542.2594,-15541.1533,0,180.7531,445409.4106,0,-5180.3844,0,0,60.251,8333.1708,360,66335.8496,0,120,69.4431,3,552.7987,0,1,1,0,126.52,3,49.2501,0,0,2.4202,0,0.1067,0,0,0.011441,0,0.00010424,0,0,0.077013,0,0.072344,0,0,-0.043471,0,-0.017214,0,0,0.045906,0,0.019479,0,0,1.5594,0,0,0,-0.27437,0,1.6826,0.11559,1
0.82071,0,-33.6187,3,1,0,-4.05,3,0.79193,0,-130.5,3,0.0034555,0,1434.1056,0,0,0.077097,0,0,0,0,0,0.17162,0,0,0,0,58.0163,62.294,54.0694,5.3046,0.61557,0,0.75874,0,0.083341,0,66.1774,0,202798.3468,10486.6254,-117515.5422,0,2868.8118,542.2594,-6076.684,0,148.3452,68096.7221,0,-1662.3902,0,0,40.5826,8495.5808,360,25081.3421,0,138.3179,70.7965,3,209.0112,0,1.1526,0.82279,0,50.521,3,58.0616,0.001648,0,0.84328,0,0.069114,2.7025e-005,0,-0.026695,0,0.00039237,0.038249,0,0.069188,0,0.073735,0.017953,0,-0.034621,0,-0.013589,-0.01586,0,0.036969,0,0.015825,6.7861,0,3.1645,0,2.3017,0,-1.2592,0,1.8987,0.023223,1
0.93842,0,-69.9262,3,0.98167,0,0.45,3,0.93463,0,-201.15,3,3.5538e-005,0,5577.6275,0,0,0.09879,0,0,0,0,0,0.043983,0,0,0,0,58.045,64.1962,52.3614,13.2777,0.21829,0,0.93709,0,0.0047417,0,255.0154,0,202999.4194,10491.8228,-244551.0713,0,3281.9017,542.2594,-12639.3786,0,169.6218,294607.8697,0,-3953.6693,0,0,53.0587,9238.7636,360,49565.5265,0,119.0452,76.9897,3,413.0461,0,0.99204,0.93844,0,102.0824,3,58.1583,0.00036845,0,1.6941,0,0.099452,5.4051e-005,0,-0.015254,0,0.00024322,0.039366,0,0.075291,0,0.073739,0.02987,0,-0.040429,0,-0.016625,-0.02711,0,0.04287,0,0.018885,37.7629,0,1.6169,0,5.7346,0,-0.52449,0,1.6583,0.082986,1
0.76985,0,72.2625,2,1,0,188.55,2,0.30406,0,-9,2,0.070641,0,5588.5165,0,0,-0.38418,0,0,0,0,0,-7.6333,0,0,0,0,38.22,45.5039,32.2603,12.4782,0.39953,0,-0.90753,0,0.3751,0,-239.6533,0,88013.0237,4605.5952,166405.8725,0,1772.7986,241.0042,8707.7804,0,92.768,314622.9187,0,3351.8232,0,0,35.7085,7027.4157,240,49537.9118,0,163.2616,58.5618,2,412.8159,0,1.3605,0.81407,0,103.7488,2,38.3816,4.6648e-019,0,-1.6601,0,0.11129,0,0,0,0,0.0003,0.037716,0,0.075565,0,0.070257,0.022673,0,-0.040222,0,-0.017595,-0.024805,0,0.04268,0,0.019863,1.7722,0,1.5473,0,-0.65916,0,0.39532,0,2.221,0.36247,1
