0.20281,0.38023,0.17625,3.675,0.20281,0.672,4.95,5,0.20281,0,-1.8,0,6.9916e-033,0.062966,5.0176,2.4229,1.286e-015,6.6804e-016,2.2283e-016,-0.8296,-0.13145,0.074048,2.9831e-032,9.2807e-032,2.9831e-032,-0.46631,-0.051344,0.25818,67.3439,80.0535,60.4067,39.3895,-5.2676e-015,0.87536,-0.6249,0.011596,-2.7577e-030,1.3786,-8.7851,0.11328,273250.5083,14911.4586,715.1414,1542.8119,822.9218,813.728,39.0257,84.1923,44.9074,1.8716,4.0378,2.1537,8.7109,4.6463,2.4783,11897.9132,1532.4306,1340.2237,184.9964,24.3376,99.1493,12.7703,11.1685,1.5416,0.20281,0.20281,0.45499,2.2376,3.9885,67.6333,0,-0.0056471,0.052941,-0.0084034,-0.1651,0,0,0,0,0.0020924,0,0.031838,0.02543,0.050742,0.074978,0,0.0075455,-0.011253,-0.0094517,-0.020885,0,-0.0054893,0.013794,0.011626,0.023181,1,1.568,3.1719,4.6063,1,-0.5078,1.4077,-1.7313,1.8527,0.50208,0
1,0,-5.4634,5,1,0,5.849,5,1,0,-9.45,5,0,0,13.6921,0,0,0,0,0,0,0,0,0,0,0,0,0,81.551,84.3299,78.7857,2.625,0,0,-0.58693,0,0,0,-3.5187,0,400703.6733,24567.6695,-26844.5602,0,4913.5339,1506.2762,-1645.8753,0,301.2552,1798.4123,0,-329.1751,0,0,60.251,10835.2762,600,3215.1127,0,120,90.294,5,26.7926,0,1,1,0,6.5899,5,81.567,0,0,-0.11344,0,0.04659,0,0,0,0,-1.4407e-005,0,0,0.054046,0,0.076573,0,0,-0.017674,0,-0.010261,0,0,0.020076,0,0.012467,0,0,5.2825,0,0,0,1.7739,0,1.8004,0.0053229,0
1,0,0.50618,4.225,1,0,5.849,6,1,0,-13.05,0,0,0,25.4817,7.4363,0,0,0,0,0,0.73857,0,0,0,0,0,10.1668,115.725,118.918,113.952,2.4908,0,0,0.47967,0.61095,0,0,3.8215,2.6294,806898.2664,29459.0271,3529.389,0,6972.5508,1075.5188,128.8544,0,254.5607,15.4376,0,30.4981,0,0,60.251,14785.6392,1999.0909,2760.3001,0,120,123.2137,16.6591,23.0025,0,1,1,0,5.0523,5.0224,115.7356,0,0,0.1021,0.0084034,0.038277,0,0,-0.0038136,0,9.322e-005,0,0,0.034222,0.051904,0.079489,0,0,-0.01661,-0.010947,-0.0086378,0,0,0.01904,0.013103,0.010839,0,0,3.3254,1.8339,0,0,-1.1394,-0.90704,1.8809,0.56421,0
0.73614,0,1.9388,5,1,0,5.4,5,0.20281,0,-1.35,5,0.087489,0,7.4186,0,0,-0.31941,0,0,0,0,0,-0.25733,0,0,0,0,108.5229,109.674,106.18,1.1609,-0.67642,0,0.79673,0,-0.21557,0,2.3382,0,709590.1406,32693.0987,12676.749,0,4813.3253,1506.2762,584.0586,0,221.7654,226.4687,0,85.9895,0,0,32.65,13591.2412,600,1036.1743,0,254.3875,113.2603,5,8.6348,0,2.1199,0.79288,0,3.334,5,108.5282,-0.0066991,0,8.3966e-018,0,0.022571,0,0,0,0,-0.00073729,0.037343,0,0.045413,0,0.078954,0.0061027,0,-2.7118e-005,0,-0.0041227,-0.0040384,0,0.00033608,0,0.00628,2.1155,0,1.3231,0,-0.82848,0,0.083451,0,2.164,-0.71255,0
1,0,-3.4237,6,1,0,2.25,6,1,0,-8.55,6,0,0,16.5446,0,0,0,0,0,0,0,0,0,0,0,0,0,109.2733,111.158,107.396,1.211,0,0,-0.94754,0,0,0,-4.2413,0,719436.7896,39502.9808,-22541.1689,0,6583.8301,2169.0377,-1237.6951,0,361.5063,706.2529,0,-206.2825,0,0,60.251,13824.7065,720,2672.299,0,120,115.2059,6,22.2692,0,1,1,0,5.3036,6,109.2788,0,0,-0.090756,0,0.031613,0,0,0,0,0,0,0,0.050152,0,0.079011,0,0,-0.015803,0,-0.0070058,0,0,0.018029,0,0.0091782,0,0,1.5759,0,0,0,0.41907,0,1.7956,0.0029117,0
0.20281,0,-4.6913,5,0.20281,0,-4.5,5,0.20281,0,-5.4,5,6.9916e-033,0,0.12137,0,0,1.7067e-016,0,0,0,0,0,4.9718e-033,0,0,0,0,79.0906,80.4604,77.7326,0.63326,-1.7335e-014,0,-0.74801,0,-1.1535e-030,0,-0.20738,0,376889.4686,23826.4479,-22355.1647,0,966.4627,1506.2762,-1413.2636,0,61.0985,1325.9946,0,-57.3256,0,0,2.4783,10006.7935,600,768.3728,0,24.3376,83.3899,5,6.4031,0,0.20281,0.20281,0,4.7041,5,79.0945,0,0,0.007563,0,-0.022923,0,0,0,0,5.9322e-006,0,0,0,0,0.076317,0,0,0,0,-0.0043018,0,0,0,0,0.0064564,1,0,3.1406,0,1,0,-1.3975,0,1.8056,0.0098814,0
0.58886,0,-8.2236,3.7083,0.59184,0,-2.25,5,0.58865,0,-11.699,0,6.381e-007,0,4.7366,1.4688,0,-0.12347,0.064588,0,0,0.40052,0,-0.00021466,6.2529e-005,0,0,1.0564,95.4704,96.3772,94.943,0.1004,0.083847,0,-0.62418,-0.18601,2.1222e-005,0,-0.43043,-0.071431,549163.9816,21331.0426,-47303.768,0,3387.2618,828.5565,-1837.4087,0,131.5706,4074.6417,0,-291.7712,0,0,20.8927,11697.1124,1435.0042,2033.5493,0,71.5942,97.4759,11.9584,16.9462,0,0.59662,0.58887,0,8.5044,3.8998,95.4709,0,0,-0.022689,0.0084034,0.012052,0,0,0.0076271,0,0.0006322,0.035483,0,0.057454,0.050817,0.077886,0.042123,0,-0.0047477,-0.0093269,0.00089766,-0.042353,0,0.0067855,0.012203,0.001218,13.0714,0,2.6641,8.2717,3.4744,0,-0.0092542,-2.5554,2.5509,0.26924,0
0.59134,0,1.4625,5,0.60141,0,13.05,5,0.53524,0,-6.3,5,0.00047846,0,39.6965,0,0,0.53174,0,0,0,0,0,0.073283,0,0,0,0,87.6271,88.0073,87.1877,0.067914,-0.63091,0,-0.94307,0,-0.0035964,0,-1.5485,0,462638.4775,26398.1307,7721.4972,0,3122.0319,1506.2762,440.5883,0,178.143,128.8728,0,52.1071,0,0,21.0685,10674.5592,600,3599.564,0,84.7461,88.9547,5,29.9964,0,0.70622,0.59174,0,6.4424,5,87.6275,-0.00055603,0,-0.12857,0,0.0068874,0,0,8.4678e-018,0,2.1186e-005,0.035518,0,0.043064,0,0.077172,0.027022,0,-0.018479,0,0.0057973,-0.025132,0,0.020884,0,-0.003757,4.9555,0,2.2177,0,-1.9212,0,0.70225,0,1.6636,-0.06248,0
0.77741,0,-3.2925,1.875,0.88521,0,0.9,5,0,0,-4.95,0,0.08052,0,2.5525,5.9086,0,0.3398,0.26595,0,0,0.17162,0,0.15405,0.18344,0,0,0.66649,114.3169,116.728,113.268,0.74867,0.24631,0,0.49114,0.57204,0.060475,0,0.67893,1.2031,787382.5497,12914.4662,-22677.8027,0,5354.6048,211.8201,-371.9561,0,87.825,653.1549,0,-154.2207,0,0,36.4141,14183.0725,1522.1498,1246.776,0,345.8339,118.1923,12.6846,10.3898,0,2.8819,0.82718,0,3.6567,3.0619,114.3202,-0.00010718,0,-0.030252,0.042017,0.017916,5.4042e-005,0,0,0,0.00083051,0.037798,0,0.049826,0,0.079387,0.00012212,0,-0.0064939,0,-0.0022836,0.0015146,0,0.0085755,0,0.00443,6.6994,0,3.4907,1.2667,-2.3867,0,0.94563,0.5164,3.5898,1.1615,0
1,0,-3.4195,4,1,0,4.95,4,1,0,-9.45,4,0,0,16.3963,0,0,0,0,0,0,0,0,0,0,0,0,0,106.8559,111.199,102.519,6.4555,0,0,0.73943,0,0,0,7.6074,0,687957.3841,25752.717,-22015.4076,0,6438.1792,964.0167,-824.1158,0,241.0042,704.5177,0,-206.029,0,0,60.251,14465.9161,480,2066.6758,0,120,120.5493,4,17.2223,0,1,1,0,5.287,4,106.8858,0,0,0.037815,0,0.072941,0,0,-0.011441,0,4.2373e-005,0,0,0.050142,0,0.078825,0,0,-0.0080667,0,-0.014027,0,0,0.010842,0,0.016266,0,0,2.6421,0,0,0,1.0338,0,1.7939,-0.0018514,0
0.20281,0,-0.81375,5,0.20281,0,4.05,5,0.20281,0,-5.4,5,6.9916e-033,0,16.7796,0,0,-1.9475e-016,0,0,0,0,0,-7.9549e-032,0,0,0,0,113.2083,115.756,110.715,2.1675,-1.7771e-015,0,-0.89025,0,-2.2539e-031,0,-5.3688,0,772184.9282,34104.6,-5550.5237,0,1383.3712,1506.2762,-245.1464,0,61.0985,39.8976,0,-9.9438,0,0,2.4783,14538.7606,600,1572.1133,0,24.3376,121.1563,5,13.1009,0,0.20281,0.20281,0,4.1596,5,113.2178,0,0,0.041597,0,-0.042361,0,0,-0.0076271,0,4.2373e-005,0,0,0.038178,0,0.079306,0,0,-0.008247,0,-0.0094622,0,0,0.01115,0,0.01166,1,0,1.2255,0,1,0,0.0072978,0,1.8033,0.02158,0
0.73791,0,1.845,6,0.75765,0,6.75,6,0.55437,0,-5.4,6,0.0020664,0,19.7473,0,0,-0.25005,0,0,0,0,0,-0.050511,0,0,0,0,109.1532,109.788,108.387,0.18977,-0.53449,0,0.91264,0,-0.010584,0,1.7667,0,717855.8938,39459.5548,12133.5391,0,4852.9464,2169.0377,666.964,0,266.7598,205.0868,0,82.0268,0,0,32.8075,13370.0275,720,2354.93,0,124.3941,111.4169,6,19.6244,0,1.0366,0.7393,0,4.7944,6,109.154,-0.0016815,0,0.079412,0,0.011739,-7.4314e-005,0,0,0,-0.00012712,0.037363,0,0.045,0,0.079002,0.017522,0,-0.01469,0,0.0013592,-0.015663,0,0.017134,0,0.00074823,9.8655,0,1.3553,0,-2.8343,0,-0.36053,0,1.7536,-0.092099,0
0.71012,0,-0.67125,6,0.72975,0,2.25,6,0.68591,0,-4.5,6,0.00018884,0,3.1277,0,0,-0.31127,0,0,0,0,0,-0.0075647,0,0,0,0,112.1925,112.734,111.72,0.085311,0.7154,0,0.25669,0,0.0028714,0,0.13259,0,758389.8298,40558.3049,-4537.4604,0,4800.1865,2169.0377,-242.6611,0,256.7116,27.1477,0,-28.7196,0,0,30.3825,13654.4355,720,943.8352,0,90.5422,113.787,6,7.8653,0,0.75452,0.71025,0,1.8847,6,112.1929,8.0395e-005,0,0.030252,0,0.008521,0,0,-0.0038136,0,1.6949e-005,0.037043,0,0.036574,0,0.079231,0.039653,0,-0.0070409,0,0.0040188,-0.037454,0,0.0088311,0,-0.0019301,1.6268,0,2.5882,0,0.20851,0,-0.23156,0,1.8942,0.19923,0
