0.64101,0.26014,-0.19987,0.81163,1,0.60695,0.288,0.85714,1,0,-0.46316,0,0.41667,0.19533,0.06596,0.54934,-0.53622,-0.17644,0.3893,0.1701,-0.58917,-0.088226,-0.20963,-0.080558,0.3682,0.10542,-0.51512,-0.065081,0.55085,0.62776,0.00036482,0.26446,0.58514,-0.52988,0.34076,0.86543,0.28698,-0.31422,0.071384,0.55161,0.57303,0.8081,-0.2124,0.25928,0.63926,0.86173,-0.31896,0.38702,0.86601,0.056103,-0.21944,-0.20054,0.1048,0.2584,0.57863,0.91893,1,0.27589,0.46826,0.63565,0.65775,0.91688,0.19642,0.34746,0.50635,0.66249,0.42522,0.26297,0.81895,0.56921,1.9895e-017,-4.1939e-017,0.019353,0.34676,0.36108,0,-2.3858e-017,-0.0076642,-2.605e-016,-0.039213,0.44733,0.51706,0.39691,0.44317,0.41638,0.53107,0.29979,-0.10101,-0.48734,-0.41071,-0.69976,-0.24155,0.19479,0.48283,0.41033,0
0.79247,0.11733,-0.3306,0.7471,1,0.87705,0.78789,0.71429,0,0,-1,0.46667,0.86957,0.16998,0.39766,0.2481,-0.24883,0.39975,0.42091,0.052193,-0.16019,0.82156,-0.13109,0.64739,0.38648,0.07409,-0.087799,1,0.93022,0.87603,0.56243,0.41195,0.21489,0.56013,0.3447,0.55336,0.19002,0.38671,0.22128,0.29583,0.90143,0.69292,-0.32728,0.10893,0.7362,0.40276,-0.2679,0.088632,0.54363,0.084676,-0.090308,-0.22621,0.01176,0.079477,0.48785,0.45066,0.31408,0.35397,0.26513,0.60766,0.58492,0.52217,0.45695,0.35672,0.87774,0.84498,0.38357,0.63289,0.73892,0.9292,-3.6095e-016,-1.6018e-016,-0.03511,0.15727,0.046955,-7.6203e-016,3.8494e-017,0.0023186,0,-0.051754,0.7649,0.59191,0.7131,0.74023,0.75024,0.060339,0.39603,-0.64586,-0.54104,-0.55355,0.51583,-0.16931,0.65293,0.72049,0.57322,1
0.7997,0.34902,-0.30049,0.6865,1,0.89942,0.499,0.57143,1,0,-0.70189,0.53333,0.81419,0.43833,0.19036,0.2469,-0.46194,0.1454,0.56752,0.17668,0.27749,1,-0.37816,0.15765,0.50301,0.27866,0.24366,0.84012,0.89688,0.94956,0.7741,0.32626,0.16916,0.88646,0.4065,0.61199,0.12881,0.87463,0.16068,0.29046,0.84276,0.61741,-0.28846,0.31422,0.72039,0.34203,-0.22503,0.24366,0.50698,0.070356,-0.24557,-0.20867,0.10466,0.23994,0.49963,0.44659,0.29501,0.27352,0.40816,0.61279,0.57634,0.48767,0.3511,0.54604,0.88009,0.84488,0.63151,0.44318,0.6818,0.89029,0.031955,-1.4562e-016,0.03491,-1.0417e-016,-0.14973,0,4.0826e-016,0.018443,1.1754e-016,0.063478,0.76232,0.85923,0.70262,0.72869,0.74391,0.02479,0.1805,-0.61372,-0.45875,-0.54669,0.52967,0.0027423,0.61802,0.65958,0.56124,1
0.90126,0.21332,-0.28335,0.79361,1,0.90484,0.382,0.71429,1,0,-0.84042,0.66667,0.82858,0.26368,0.14641,0.25191,-0.44652,0.68321,0.017296,-0.031526,0.38556,-0.050351,-0.286,0.65534,0.015621,-0.033822,0.26522,-0.037472,0.91582,0.91059,0.042138,0.672,-0.26728,0.66583,-0.34012,0.71486,-0.29467,0.73125,-0.16921,0.49185,0.88473,0.73379,-0.27964,0.19744,0.83468,0.46021,-0.24697,0.17333,0.66503,0.062984,-0.14249,-0.22327,0.039363,0.16641,0.63893,0.68964,0.35339,0.31857,0.35357,0.61964,0.88396,0.58023,0.40614,0.4698,0.8839,0.93191,0.48338,0.39038,0.7831,0.94079,-0.031738,1.4463e-016,-0.027373,0,0.043322,-1.0535e-015,0,-0.12135,2.3348e-016,-0.021531,0.77221,0.73428,0.69416,0.73775,0.7407,-0.0061139,0.21582,-0.71229,-0.73032,-0.76004,0.61535,-0.0086579,0.70929,0.76621,0.75961,1
0.86329,0.26251,-0.3231,0.7747,1,0.90347,1,0.57143,1,0,-1,0.6,0.84472,0.37273,0.54188,0.20486,-0.43107,0.10354,-0.091357,0.047835,0.26758,-0.60337,-0.33146,0.19293,-0.075127,0.11738,0.19735,-0.77903,0.869,0.86643,0.20678,0.36217,0.13212,0.35798,-0.17993,0.67094,0.10797,0.34316,-0.12643,0.30561,0.86054,0.73425,-0.32686,0.24906,0.81955,0.47374,-0.29698,0.22493,0.67175,0.088471,-0.21601,-0.26345,0.064395,0.2119,0.63329,0.70234,0.36222,0.46323,0.43934,0.68524,0.83331,0.55051,0.54666,0.54036,0.9048,0.90141,0.57563,0.73511,0.76208,0.86833,-6.5984e-017,2.7191e-017,0.091206,0.28751,0.81663,-1.3929e-015,1.7591e-017,-0.29456,0,-0.25066,0.71858,0.74436,0.65627,0.68744,0.68715,0.09075,0.2671,-0.6453,-0.65929,-0.73616,0.50316,-0.056797,0.64281,0.68802,0.73247,1
0.89154,0.21597,-0.18872,0.74226,1,0.91363,1,0.71429,1,0,-1,0,0.88113,0.25855,0.60958,0.24645,-0.4361,0.49545,0.20198,-0.29942,-0.012985,-0.060682,-0.28524,1,0.18606,-0.64903,-0.0087486,-0.091145,0.90446,0.90069,0.41552,0.54427,-0.053958,0.021457,-0.20434,0.62455,-0.055208,0.021,-0.18668,0.3825,0.8883,0.69772,-0.18935,0.20322,0.83941,0.41441,-0.15837,0.16896,0.63337,0.028762,-0.098912,-0.15143,0.041534,0.17156,0.6436,0.60976,0.33615,0.52216,0.34285,0.56726,0.75923,0.53615,0.64667,0.44254,0.78606,0.92892,0.47914,0.77317,0.73425,0.91849,4.155e-016,-5.4879e-018,-0.36989,6.7001e-017,0.084596,-5.8478e-016,2.1232e-016,-0.74513,0,0.043808,0.75225,0.72316,0.64827,0.71328,0.7206,0.15203,0.29897,-0.68896,-0.41699,-0.66734,0.25796,-0.080088,0.69014,0.62236,0.66964,1
0.89726,0.22197,-1,0.71427,1,0.94295,1,0.71429,1,0,-1,0,0.80293,0.27381,0.76917,0.3905,-0.46023,-0.01751,0.28389,0.020625,-0.20505,-0.41348,-0.29571,-0.037897,0.31425,0.051682,-0.17896,-0.87816,0.72797,0.98387,0.059924,0.78622,0.10171,0.52546,0.41336,0.59071,0.1194,0.63609,0.50985,0.54734,0.71259,0.66919,-1,0.20818,0.842,0.4752,-1,0.20693,0.75959,1,-0.66705,-1,0.05433,0.21975,0.80725,0.83142,0.52738,1,0.53284,0.79845,0.8359,0.6792,1,0.55535,0.89339,0.92595,0.4931,0.93378,0.71822,0.78941,1.1181e-016,0,-0.20893,-2.7044e-016,-0.12211,-2.3599e-016,-3.179e-016,0.028718,-9.1522e-017,0.02584,0.62801,0.63034,0.62832,0.58864,0.58168,-0.0037448,0.050058,-0.6146,-0.60591,-0.52507,0.40345,0.047495,0.61144,0.61879,0.53831,1
0.86937,0.28906,-0.34126,0.72622,1,0.86337,0.47911,0.71429,0,0,-1,0,0.89812,0.33796,0.24869,0.28193,-0.48824,0.52291,0.23954,0.0097457,0.29982,-0.25901,-0.36861,0.68059,0.23828,0.015427,0.24702,-0.26577,0.90601,0.94395,0.27743,0.68734,0.076918,0.54218,0.11917,0.75298,0.089289,0.68178,0.078147,0.55429,0.89916,0.68982,-0.34599,0.27486,0.82715,0.40018,-0.28265,0.22319,0.60959,0.094872,-0.24149,-0.26936,0.075058,0.22587,0.61737,0.70157,0.37307,0.34463,0.39969,0.66528,0.86594,0.58985,0.42309,0.51142,0.91385,0.91199,0.55242,0.50638,0.72165,0.93352,-3.4323e-016,-1.3926e-016,0.10778,0.14956,0.10795,-2.8984e-016,1.9522e-016,0.028661,1.124e-016,-0.047525,0.74381,0.78779,0.68376,0.7059,0.71499,0.04917,0.25686,-0.60648,-0.7051,-0.72322,0.55234,-0.013772,0.61423,0.75118,0.7215,1
0.91926,0.25393,-0.48572,0.69537,1,0.80216,0.472,0.71429,1,0,-0.86921,0,0.73611,0.3049,0.35501,0.45427,-0.53884,-0.2509,0.22094,-0.04465,-0.17264,-0.1317,-0.34982,-0.35322,0.25257,-0.080209,-0.17149,-0.20495,0.83804,0.96956,0.085411,0.81646,-0.069866,0.51403,0.0051585,0.91977,-0.080024,0.66915,0.0044049,0.93669,0.79529,0.63159,-0.47089,0.23088,0.83631,0.37928,-0.39822,0.19408,0.63802,0.19868,-0.31214,-0.41907,0.059878,0.21689,0.71356,0.83754,0.4152,0.46589,0.38204,0.62349,1,0.63501,0.55328,0.47286,0.82848,0.93814,0.52238,0.61207,0.70533,0.88656,0,6.7355e-017,0.020964,0,-0.020811,-7.0087e-016,-5.6648e-016,-0.038386,1.0873e-016,0.0077785,0.7294,0.74003,0.68699,0.68196,0.68886,0.099334,0.17727,-0.65433,-0.75176,-0.74312,0.42413,-0.026546,0.6555,0.71933,0.7393,2
0.81721,0.34166,-0.14124,0.75084,1,0.78832,0.39137,0.71429,1,0,-0.454,0.46667,0.72487,0.38874,0.15014,0.32379,-0.54862,0.061854,0.231,-0.086707,0.14056,0.30843,-0.39908,0.056197,0.22123,-0.11438,0.1331,0.26354,0.88963,0.9413,0.28944,0.59485,0.12326,0.38276,-0.012961,0.92824,0.11959,0.48022,-0.0061436,0.68123,0.88206,0.71251,-0.14306,0.32456,0.77677,0.43522,-0.12306,0.2775,0.60276,0.016534,-0.12019,-0.10662,0.10669,0.25533,0.55502,0.65277,0.3664,0.26175,0.34608,0.57576,0.79191,0.56939,0.31584,0.43523,0.77733,0.84979,0.59637,0.38551,0.74764,0.91009,-6.7469e-017,0,0.13413,3.2639e-016,0.027992,0,0,-0.039003,1.1047e-016,5.7832e-005,0.72604,0.81713,0.61387,0,0.70268,0.20808,0.19513,-0.56231,0,-0.68069,0.1799,-0.12327,0.56734,0,0.68154,2
0.85644,0.37306,-0.053372,0.72752,1,0.85553,0.44,0.71429,1,0,-0.47358,0,0.78038,0.40293,0.11832,0.35603,-0.60618,-0.1796,0.33579,-0.04985,-0.38883,0.29688,-0.4658,-0.1503,0.34989,-0.059432,-0.39308,0.23613,0.8656,0.88775,0.28347,0.58997,-0.078673,0.27227,-0.35161,0.68987,-0.07887,0.34635,-0.14734,0.52871,0.85023,0.68395,-0.053556,0.35109,0.80647,0.41604,-0.045876,0.29894,0.62321,0.0024039,-0.050495,-0.042992,0.12951,0.2975,0.62067,0.62597,0.40799,0.25873,0.41919,0.64579,0.74583,0.62267,0.30662,0.51774,0.8563,0.88894,0.61053,0.33991,0.72809,0.88817,0.12941,-1.6803e-017,-0.079152,0.14436,0.043874,-6.994e-016,0,-0.16173,0,0.015789,0.72025,0.82668,0.5398,0.68458,0.68954,0.019047,0.18617,-0.55021,-0.6956,-0.63451,0.45663,-0.075266,0.55908,0.75759,0.63719,2
0.69996,0.31029,-0.20992,0.76057,1,0.727,0.30789,0.57143,1,0,-0.41663,0.63333,0.59401,0.32005,0.085557,0.17186,-0.48148,0.26301,0.22019,0.067601,-0.061724,0.46974,-0.28768,0.16329,0.13908,0.061078,-0.038638,0.22073,0.84094,0.83732,0.72408,0.34855,0.36412,0.07564,0.50958,0.70394,0.24479,0.065913,0.13957,0.28811,0.87417,0.75671,-0.22292,0.30903,0.69755,0.49531,-0.20548,0.28315,0.58005,0.040509,-0.17994,-0.15054,0.097595,0.22029,0.45162,0.44771,0.33923,0.18671,0.33965,0.52775,0.48966,0.47525,0.20311,0.38508,0.64237,0.73578,0.54119,0.29786,0.74642,0.84128,0.11047,-1.5423e-017,-0.01972,0,0.04364,0.0069859,0,0,0,0.043057,0.64934,0.73821,0.58374,0,0.63618,0.3841,0.37922,-0.31952,0,-0.23554,-0.21227,-0.27205,0.36276,0,0.26576,2
0.78822,0.22623,-0.18974,0.79004,1,0.76116,0.33095,0.57143,1,0,-0.40253,0.63333,0.66883,0.26205,0.07789,0.23,-0.3871,0.38877,-0.30919,0.0018768,0.011552,-0.13314,-0.22208,0.24438,-0.23973,0.0014641,0.0075699,-0.069059,0.81684,0.79198,0.21137,0.31445,-0.089351,0.1437,0.38857,0.67957,-0.060541,0.10762,0.096453,0.30562,0.82956,0.76792,-0.19686,0.22012,0.76741,0.53753,-0.19405,0.21568,0.68242,0.033288,-0.11927,-0.15412,0.05218,0.18191,0.576,0.72523,0.3828,0.2458,0.40656,0.6168,0.78862,0.53321,0.26585,0.45829,0.74643,0.81902,0.48332,0.28331,0.77828,0.81561,-0.22446,1.5335e-017,0.25798,0.26348,0.68008,-0.0075254,0,0.031069,9.9003e-017,-0.31847,0.6582,0.6694,0.57464,0.63841,0.63121,0.13057,0.15577,-0.51147,-0.48413,-0.65945,0.20236,-0.068373,0.51577,0.58606,0.65707,2
0.89811,0.44995,-0.048247,0.7108,1,0.97468,0.68,0.71429,1,0,-1,0.46667,0.65638,0.56775,0.27265,0.30096,-0.71217,0.34001,0.176,-0.020792,0.37372,-0.053963,-0.59575,0.39613,0.15463,-0.044666,0.41233,-0.059902,0.82173,0.9413,0.21268,0.61596,-0.13191,0.53853,-0.23793,0.51373,-0.12393,0.8309,-0.15465,0.36988,0.80812,0.66904,-0.048472,0.42396,0.84673,0.41884,-0.042733,0.37151,0.6734,0.0020718,-0.058064,-0.042982,0.19869,0.39683,0.71983,0.68976,0.34314,0.49315,0.5906,0.64483,0.77921,0.49655,0.55412,0.69164,0.8107,0.91185,0.72572,0.51549,0.70856,0.85195,0.00755,-1.2745e-016,0.14634,-0.13687,-0.01386,0.040294,-3.5728e-016,-0.31674,0,0.034138,0.6935,0.83586,0.50882,0.65153,0.65387,0.071383,0.15172,-0.62784,-0.40413,-0.61317,0.39719,0.03742,0.62686,0.58276,0.61577,3
0.95343,0.6002,-0.39696,0.75214,1,1,0.99858,0.71429,1,0,-1,0.8,0.76165,0.74748,0.31478,0.21591,-0.83837,0.42778,-0.10339,0.0083603,0.43918,-0.064837,-0.86684,0.57685,-0.082884,0.022142,0.47091,-0.065502,0.86282,0.91853,0.19997,0.74577,-0.12832,0.39287,0.31028,0.88928,-0.14289,0.7653,0.23845,0.59672,0.77287,0.64483,-0.36325,0.5151,0.81874,0.40682,-0.32273,0.45489,0.6562,0.12166,-0.5528,-0.32567,0.30669,0.48747,0.70373,0.67127,0.25967,0.45246,0.53606,0.57102,0.87426,0.43322,0.58611,0.72375,0.82764,0.97011,0.84519,0.57079,0.74145,0.90111,2.1732e-016,0,-0.34675,0,0.087913,0,2.0601e-016,-0.41415,0,-0.011653,0.78952,1,0.72852,0.74309,0.74751,0.0043692,0.063344,-0.7446,-0.51605,-0.7546,0.4573,0.0616,0.74272,0.51011,0.75343,3
0.86657,0.5545,-0.1361,0.95216,1,0.95721,0.46095,0.71429,1,0,-0.67905,0.8,0.73933,0.66494,0.096556,0.29472,-0.73254,0.052018,0.056461,-0.072877,0.0026211,-0.7228,-0.70384,0.038276,0.052101,-0.10083,0.0030971,-0.47251,0.84885,0.84066,0.35704,0.35089,0.085435,0.014249,-0.37827,0.80212,0.064292,0.017958,-0.11044,0.43135,0.8589,0.92211,-0.14069,0.53755,0.84059,0.74858,-0.16084,0.61086,0.86692,0.016422,-0.20105,-0.11653,0.30055,0.46998,0.66749,0.51469,0.312,0.29642,0.58622,0.61076,0.58377,0.4533,0.3344,0.68926,0.77093,0.89327,0.79539,0.3103,0.93584,0.84875,-6.3075e-017,-1.6495e-016,0.047361,6.1026e-017,0.022127,-2.6629e-016,1.4012e-017,0.034435,0,-0.0011533,0.69208,0.88369,0.57583,0.67769,0.65816,0.19886,0.2134,-0.57214,-0.3583,-0.53267,0.11545,-0.054648,0.57856,0.46494,0.5396,3
1,0.54778,-0.055375,0.87427,1,0.76621,0.43,0.71429,0,0,-0.45274,0.6,0.64797,0.67241,0.10466,0.35863,-0.94125,0.084059,0.54673,0.40302,-0.1222,0.062618,-0.85139,0.060286,0.52101,0.58377,-0.16017,0.047012,0.83581,0.98708,0.32052,0.5896,0.061091,-0.29865,-0.54124,0.4623,0.055789,-0.49062,-0.21325,0.35549,0.73523,0.73608,-0.049763,0.46168,0.84331,0.55724,-0.053051,0.48923,0.81104,0.0024001,-0.071349,-0.048305,0.25898,0.47306,0.78482,0.70206,0.29912,0.22604,0.46101,0.53084,0.90191,0.49223,0.28883,0.61394,0.75895,1,0.79827,0.31978,0.86582,0.86167,7.1452e-016,0,-0.139,0.15567,-0.14458,-3.0169e-016,0,0.0068847,0,0.0076562,0.78612,0.96729,0.57928,0.74817,0.73614,0.13836,0.23541,-0.60609,-0.48064,-0.77678,0.3023,-0.058559,0.6142,0.58012,0.77412,3
