1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.71708,0,0.0469,0.83333,1,0,0.043956,0.71429,0.20281,0,0.011494,0.83333,0.61249,0,0.0011037,0,0,0.023003,0,0,0,0,0.94812,0.94178,0.94247,0.0096178,-0.076464,0,0.0024497,0,0.89893,0.94812,0.050163,0,0.71597,0.69444,0.052402,0,0.59757,0.0021996,0,0.048753,0,0,0.5142,0.80965,0.89981,0.0024517,0,0.69083,0.48225,0.0026018,0,0.47964,4.65E-06,0,0.0038353,0,0,0.48889,k
0.34369,0.16778,0.058506,0.83333,0.92905,0.5,0.043956,0.71429,0.20281,0,0.011494,0.83333,0.40327,0.11234,0.0015016,0,-0.11909,0.019262,0,0.019233,0,0,0.93951,0.94178,0.90327,0.07975,0.23252,-0.18087,-0.0045124,0,0.88268,0.93951,0.062008,0.17964,0.34004,0.69444,0.065369,0.20972,0.28641,0.0034229,0.012253,0.029149,0.028149,0.15094,0.11812,0.78445,0.88569,0.0023013,0.07742,0.12048,0.48225,0.0024845,0.068773,0.0851,5.25E-06,0.00023996,0.00079528,0.0075646,0.036077,0.019875,k
0.8801,0,-0.22941,0.83333,0.89158,0,-0.043956,0.71429,0.20281,0,-0.22989,0.83333,0.047127,0,0.038471,0,0,0.0069428,0,0,0,0,0.87251,0.87359,0.86451,0.020713,0.017825,0,0.035856,0,0.76127,0.87251,-0.22581,0,0.80867,0.69444,-0.25633,0,0.73342,0.05263,0,-0.29269,0,0,0.77458,0.57676,0.75945,0.050071,0,0.67062,0.48225,0.062966,0,0.55177,0.0027839,0,0.10449,0,0,0.63131,k
0.89116,0,-0.086328,0.83333,0.89158,0,0.021978,0.71429,0.87564,0,-0.11494,0.83333,2.97E-05,0,0.0058466,0,0,-0.00040998,0,0,0,0,0.88636,0.88679,0.8784,0.019404,-0.00063291,0,0.012829,0,0.78563,0.88636,-0.086319,0,0.83182,0.69444,-0.096456,0,0.74263,0.0074525,0,-0.11152,0,0,0.79416,0.61436,0.78382,0.0066792,0,0.69241,0.48225,0.0081385,0,0.55198,4.57E-05,0,0.01351,0,0,0.6318,k
0.60172,0.10532,-0.028617,0.83333,0.89158,0.555,0.021978,0.71429,0.20281,0,-0.045977,0.83333,0.654,0.08434,0.0057191,0,-0.21169,-0.046058,0,-0.020758,0,0,0.8931,0.88843,0.87704,0.013554,0.050739,-0.055443,0.0080506,0,0.79763,0.8931,-0.028832,0.1072,0.56593,0.69444,-0.031974,0.13165,0.50143,0.00081893,-0.0037623,-0.024962,0.011092,0.16588,0.36207,0.64081,0.8005,0.00079568,0.029758,0.45117,0.48225,0.0009559,0.0293,0.35208,5.96E-06,0.00012165,0.0013559,0.002039,0.047752,0.27043,k
0.58803,0,0.0033386,0.66667,0.63011,0,0.021978,0.57143,0.45632,0,-0.045977,0.66667,0.016362,0,0.004352,0,0,0.015656,0,0,0,0,0.80752,0.79788,0.8119,0.00017361,-0.0026292,0,-0.00065569,0,0.65209,0.64602,0.0030414,0,0.50006,0.44444,0.0029843,0,0.39202,1.11E-05,0,0.002846,0,0,0.34578,0.42241,0.41596,0.00095447,0,0.26118,0.19753,0.00089758,0,0.1607,2.09E-06,0,0.0010606,0,0,0.13083,k
0.46371,0,0.034022,0.66667,0.63011,0,0.021978,0.57143,0.20281,0,0.011494,0.66667,0.2217,0,0.00016313,0,0,-0.005441,0,0,0,0,0.80445,0.79662,0.7953,0.0086509,0.092212,0,-0.00040933,0,0.64713,0.64356,0.030875,0,0.39283,0.44444,0.030411,0,0.30914,0.0011575,0,0.02287,0,0,0.21502,0.41974,0.41464,0.00079741,0,0.19767,0.19753,0.0007522,0,0.12199,9.34E-07,0,0.00067911,0,0,0.077159,k
0.2516,0.19808,0.067568,0.66667,0.60778,0.456,0.087912,0.57143,0.20281,0,0.022989,0.66667,0.074424,0.12201,0.0047242,0,-0.048694,-0.011444,0,0.090162,0,0,0.78538,0.79662,0.74153,0.1257,0.12423,-0.23653,-0.027517,0,0.61683,0.62831,0.059864,0.1773,0.20809,0.44444,0.060396,0.19808,0.16773,0.0045654,0.016707,0.024644,0.039237,0.13045,0.063303,0.3837,0.39644,0.0030294,0.07254,0.037887,0.19753,0.0029914,0.058943,0.024476,1.72E-05,0.00058605,0.00058082,0.011928,0.016373,0.0032167,k
0.20281,0.56676,0.037997,0.59306,0.20281,0.456,0.087912,0.57143,0.20281,0,-0.034483,0,4.20E-32,0.10743,0.014201,0.12146,1.93E-31,1.33E-32,5.83E-32,-0.031461,-0.12363,0.076222,0.73259,0.77818,0.66389,0.54168,-9.77E-31,-0.36676,0.087239,0.502,0.53668,0.52136,0.031402,0.47319,0.15647,0.35171,0.030214,0.50418,0.12028,0.0014438,0.026883,0.011171,0.32122,0.30088,0.041133,0.2914,0.32277,0.0032579,0.31241,0.024677,0.17339,0.003511,0.27453,0.017075,4.29E-05,0.0029299,0.00049416,0.17364,0.052436,0.0016919,k
0.8798,0,0.047218,0.5,0.90673,0,0.054945,0.42857,0.86049,0,-0.022989,0.5,0.00094904,0,0.0035718,0,0,-0.0015433,0,0,0,0,0.28364,0.30985,0.25429,0.10196,-0.023277,0,0.013305,0,0.080453,0.17019,0.015109,0,0.2628,0.25,0.031654,0,0.4399,0.0022295,0,0.060222,0,0,0.77406,0.0065042,0.029033,0.00026212,0,0.069143,0.0625,0.0011162,0,0.19286,7.43E-06,0,0.0049974,0,0,0.5951,k
0.86661,0,0.067568,0.5,0.87564,0,0.054945,0.42857,0.85093,0,-0.022989,0.5,0.00034521,0,0.0049645,0,0,-2.88E-06,0,0,0,0,0.31447,0.33923,0.28575,0.096267,-0.012599,0,-0.001796,0,0.098892,0.18868,0.02397,0,0.28699,0.25,0.045297,0,0.43331,0.0045654,0,0.084884,0,0,0.75101,0.0098153,0.035666,0.00034137,0,0.08284,0.0625,0.0011846,0,0.18809,1.40E-05,0,0.0051677,0,0,0.56606,k
0.83261,0.25546,0.068522,0.5,0.86926,0.801,0.054945,0.42857,0.75128,0,-0.022989,0.5,0.010597,0.27024,0.0034041,0,-0.017955,-0.0025054,0,0.015461,0,0,0.32883,0.3441,0.31367,0.045929,0.03336,0.053091,0.0053732,0,0.10813,0.1973,0.025418,0.095732,0.28832,0.25,0.045936,0.19159,0.41631,0.0046952,0.021851,0.082705,0.065259,0.55674,0.69324,0.012354,0.040002,0.00064989,0.022591,0.087356,0.0625,0.0020115,0.058161,0.17679,2.12E-05,0.00099572,0.0082514,0.044208,0.31862,0.50016,k
0.20281,0.87758,-0.047854,0.65417,0.20281,0.942,0.043956,0.71429,0.20281,0,-0.11494,0,4.20E-32,0.63233,0.015267,0.21714,1.17E-31,-3.33E-33,8.16E-32,-0.011107,-0.15316,0.027535,0.75888,0.83909,0.67134,0.89228,1.62E-30,0.026634,0.00059677,0.65003,0.57589,0.59572,-0.040967,0.75898,0.16208,0.42793,-0.041972,0.86113,0.13267,0.00229,-0.052423,-0.014069,0.77015,0.46588,0.041133,0.33392,0.35291,0.00048485,0.54511,0.026416,0.18816,0.00093541,0.4506,0.017444,2.39E-05,0.00073349,6.77E-05,0.50526,0.085518,0.0016919,h
0.20281,0.77961,-0.14355,0.41806,0.20281,0.786,-0.010989,0.57143,0.20281,0,-0.1494,0,4.20E-32,0.58759,0.020513,0.2197,4.42E-31,-7.56E-32,4.66E-32,0.055566,-0.42969,0.1513,0.66741,0.74752,0.58337,0.84408,2.63E-31,0.19501,0.1697,0.56261,0.44543,0.33482,-0.10808,0.59298,0.14255,0.17477,-0.080462,0.48888,0.084787,0.020606,-0.1397,-0.042204,0.60779,0.41387,0.041133,0.20005,0.13833,0.012422,0.35003,0.020446,0.048403,0.0084496,0.19556,0.0088285,0.00050481,0.016627,0.0022759,0.35201,0.070945,0.0016919,h
0.99777,0,-0.13689,0.83333,1,0,0.14283,0.71429,0.95695,0,-0.12644,0.83333,0.00040386,0,0.041418,0,0,0.00095939,0,0,0,0,0.89545,0.90086,0.88109,0.038294,-0.0044911,0,-0.035379,0,0.80184,0.89545,-0.13828,0,0.94089,0.69444,-0.15295,0,0.83147,0.018738,0,-0.19799,0,0,0.99554,0.64016,0.8001,0.027233,0,0.88855,0.48225,0.032506,0,0.69393,0.00075096,0,0.067837,0,0,0.99851,h
0.97197,0,-0.10541,0.83333,1,0,0.10989,0.71429,0.93463,0,-0.11494,0.83333,0.0038761,0,0.045944,0,0,-0.01883,0,0,0,0,0.91356,0.91636,0.90166,0.030856,-0.026184,0,0.040091,0,0.83458,0.91356,-0.10863,0,0.93508,0.69444,-0.11777,0,0.80997,0.01111,0,-0.14852,0,0,0.94472,0.69384,0.83297,0.025357,0,0.87537,0.48225,0.029072,0,0.65666,0.00066389,0,0.057422,0,0,0.89415,h
0.66541,0.049167,0.04849,0.83333,0.95695,0.614,0.10989,0.71429,0.20281,0,-0.11494,0.83333,0.6973,0.050745,0.040528,0,-0.1146,-0.17755,0,0.039777,0,0,0.92458,0.91883,0.91915,0.0093386,-0.034622,-0.017193,0.015446,0,0.85485,0.92458,0.050576,0.051807,0.64789,0.69444,0.054179,0.061458,0.55451,0.0023513,0.0029761,0.046774,0.0024174,0.085636,0.44278,0.73388,0.85666,0.013773,0.0074871,0.58929,0.48225,0.015359,0.0068926,0.42972,0.00022982,0.00020382,0.021675,0.00027083,0.013156,0.39914,h
0.20281,0.012389,-0.086487,0.83333,0.20281,0.064,-0.021978,0.71429,0.20281,0,-0.10345,0.83333,4.20E-32,0.0011249,0.0044044,0,1.29E-33,-1.03E-32,0,0.0046519,0,0,0.81451,0.82132,0.80201,0.036277,2.49E-30,0.0061949,0.0085542,0,0.66343,0.81451,-0.079469,0.0115,0.17396,0.69444,-0.096633,0.015486,0.16901,0.0074799,-0.0013375,-0.025428,0.00015348,0.0065769,0.041133,0.43767,0.66157,0.0062158,0.00034097,0.030243,0.48225,0.0089734,0.00040482,0.028565,5.59E-05,4.00E-06,0.00077086,3.86E-07,4.67E-05,0.0016919,h
0.20281,0.12554,-0.059619,0.83333,0.20281,0.622,0.043956,0.71429,0.20281,0,-0.08046,0.83333,4.20E-32,0.13648,0.010774,0,0,6.67E-32,0,0.13044,0,0,0.79548,0.80211,0.76775,0.045493,-1.52E-30,-0.12191,-0.026813,0,0.63278,0.79548,-0.053501,0.11381,0.1699,0.69444,-0.066613,0.15693,0.16901,0.0035544,-0.0093431,-0.017528,0.015761,0.066646,0.041133,0.40021,0.63262,0.0050108,0.034261,0.02892,0.48225,0.0075642,0.042582,0.028565,4.21E-05,0.0004329,0.0006498,0.0050921,0.0049128,0.0016919,h
0.20281,0.23265,-0.014625,0.83333,0.20281,0.637,0.043956,0.71429,0.20281,0,-0.1494,0.83333,4.20E-32,0.22113,0.021348,0,-1.38E-32,5.56E-33,0,0.16223,0,0,0.76091,0.78486,0.73066,0.21664,-2.44E-30,0.022903,-0.00025897,0,0.57899,0.76091,-0.012554,0.20175,0.16252,0.69444,-0.016341,0.29082,0.16901,0.00021389,-0.0042474,-0.0042998,0.054127,0.12351,0.041133,0.33453,0.57839,0.00065241,0.099527,0.02644,0.48225,0.0010703,0.13511,0.028565,4.82E-05,0.0012793,9.19E-05,0.031752,0.015588,0.0016919,h
0.20281,0.33062,-0.12035,0.83333,0.20281,0.637,0.043956,0.71429,0.20281,0,-0.1494,0.83333,4.20E-32,0.20026,0.046933,0,6.90E-33,-6.22E-32,0,-0.024911,0,0,0.71774,0.75002,0.67885,0.17033,-1.28E-30,-0.0003305,0.090084,0,0.51515,0.71774,-0.097444,0.27044,0.1533,0.69444,-0.13447,0.41328,0.16901,0.014484,-0.04967,-0.035383,0.10931,0.17552,0.041133,0.26751,0.51721,0.018043,0.063662,0.023644,0.48225,0.033287,0.097531,0.028565,0.00090958,0.0039627,0.0028595,0.031348,0.011253,0.0016919,h
0.32999,0.24908,-0.12289,0.50556,1,0.661,-0.021978,0.57143,0,0,-0.10345,0,0.84684,0.2183,0.0027682,0.10346,-0.23124,-0.059644,0.61361,0.033849,-0.014384,-0.008731,0.97093,0.98824,0.90654,0.34664,0.8945,-0.1168,-0.036834,0.038053,0.94271,0.58903,-0.13461,0.27562,0.33741,0.25559,-0.083302,0.18889,0.16683,0.015103,-0.038212,-0.058788,0.062043,0.21515,0.10889,0.9072,0.31073,0.014872,0.17987,0.20064,0.054246,0.0048734,0.055212,0.046465,0.00014999,0.002341,0.0060016,0.033189,0.11557,0.047189,h
1,0,-0.0069952,0.83333,1,0,0.13187,0.71429,1,0,-0.13793,0.83333,0,0,0.048923,0,0,0,0,0,0,0,0.87492,0.88117,0.86015,0.039906,0,0,-0.030359,0,0.76548,0.87492,-0.0069043,0,0.92137,0.69444,-0.0078159,0,0.83333,4.89E-05,0,-0.010141,0,0,1,0.58344,0.76383,0.0066143,0,0.8489,0.48225,0.0082686,0,0.69444,0.0002424,0,0.017269,0,0,1,h
1,0,-0.14499,0.83333,1,0,0.054945,0.71429,1,0,-0.1494,0.83333,0,0,0.018939,0,0,0,0,0,0,0,0.89407,0.89946,0.88094,0.037025,0,0,-0.023866,0,0.79936,0.89407,-0.14623,0,0.94153,0.69444,-0.162,0,0.83333,0.021021,0,-0.21018,0,0,1,0.63615,0.79759,0.018894,0,0.88642,0.48225,0.022624,0,0.69444,0.00036254,0,0.047249,0,0,1,h
1,0,-0.12146,0.83333,1,0,0.1978,0.71429,1,0,-0.1494,0.83333,0,0,0.068448,0,0,0,0,0,0,0,0.9127,0.91717,0.9004,0.035174,0,0,0.039659,0,0.83303,0.9127,-0.12506,0,0.96116,0.69444,-0.13571,0,0.83333,0.014752,0,-0.17607,0,0,1,0.69073,0.83111,0.03112,0,0.92367,0.48225,0.03576,0,0.69444,0.0010027,0,0.074682,0,0,1,h
0.96245,0,-0.14404,0.33333,1,0,-0.010989,0.28571,0.75447,0,-0.13793,0.33333,0.032148,0,0.0088726,0,0,-0.0065237,0,0,0,0,0.23816,0.29338,0.18084,0.39493,-0.19262,0,-0.026113,0,0.056722,0.095266,-0.038699,0,0.24139,0.11111,-0.064375,0,0.32082,0.020747,0,-0.20096,0,0,0.9263,0.003359,0.0092717,0.0015142,0,0.06254,0.012346,0.0039852,0,0.10789,0.00042767,0,0.050638,0,0,0.94338,h
0.83862,0,-0.14595,0.33333,1,0,-0.054945,0.28571,0.65801,0,-0.13793,0.33333,0.099238,0,0.0043838,0,0,-0.01551,0,0,0,0,0.29034,0.32424,0.23919,0.20544,-0.26531,0,0.030163,0,0.084296,0.11614,-0.047802,0,0.25641,0.11111,-0.065227,0,0.27954,0.0213,0,-0.17743,0,0,0.70328,0.007414,0.013775,0.0016466,0,0.062806,0.012346,0.0029239,0,0.072992,0.00022724,0,0.025192,0,0,0.43477,h
0.74998,0,-0.0028624,0.33333,0.90035,0,0.20879,0.28571,0.56633,0,-0.10345,0.33333,0.052588,0,0.07942,0,0,-0.053317,0,0,0,0,0.32977,0.35326,0.30029,0.12665,-0.0015478,0,0.12019,0,0.10875,0.13191,-0.0010648,0,0.26045,0.11111,-0.0012793,0,0.24999,8.19E-06,0,-0.003112,0,0,0.56246,0.011864,0.017427,0.0031341,0,0.075082,0.012346,0.0043861,0,0.068915,0.00079311,0,0.035726,0,0,0.38632,h
0.87168,0,0.52432,0.66667,0.92267,0,0.50549,0.57143,0.84774,0,0.08046,0.66667,0.0049673,0,0.17502,0,0,-0.044459,0,0,0,0,0.82059,0.81919,0.81136,0.012128,-0.018258,0,0.036223,0,0.67337,0.65647,0.48537,0,0.75326,0.44444,0.46867,0,0.58112,0.27491,0,0.66255,0,0,0.75982,0.45225,0.4304,0.25089,0,0.56234,0.19753,0.22801,0,0.33441,0.088931,0,0.55936,0,0,0.56617,a
0.84346,0,0.28108,0.66667,0.85093,0,0.50549,0.57143,0.83817,0,-0.091954,0.66667,0.00014842,0,0.34327,0,0,0.013443,0,0,0,0,0.8317,0.83314,0.82407,0.019098,-0.0039809,0,-0.10072,0,0.69173,0.66536,0.26372,0,0.73875,0.44444,0.25124,0,0.56231,0.079006,0,0.34368,0,0,0.71142,0.47553,0.44134,0.13617,0,0.54532,0.19753,0.1207,0,0.31624,0.032693,0,0.28025,0,0,0.50629,a
0.83844,0,-0.08442,0.66667,0.84774,0,0.16484,0.57143,0.83817,0,-0.091954,0.66667,7.79E-06,0,0.017232,0,0,0.00059132,0,0,0,0,0.84547,0.84654,0.83701,0.019995,-0.0004007,0,-0.011447,0,0.71482,0.67638,-0.080518,0,0.74651,0.44444,-0.075459,0,0.55896,0.0071267,0,-0.10261,0,0,0.70298,0.50861,0.45643,0.0073696,0,0.55688,0.19753,0.0063163,0,0.31227,7.32E-05,0,0.014482,0,0,0.49365,a
0.83907,0,-0.11399,0.66667,0.84136,0,-0.043956,0.57143,0.83817,0,-0.08046,0.66667,1.25E-05,0,5.55E-05,0,0,-7.48E-06,0,0,0,0,0.85892,0.85906,0.85127,0.017831,0.00094701,0,-0.00040128,0,0.73775,0.68714,-0.11045,0,0.75896,0.44444,-0.10189,0,0.55938,0.012994,0,-0.13865,0,0,0.70405,0.54175,0.47106,0.0089443,0,0.57554,0.19753,0.0074277,0,0.3127,9.06E-05,0,0.017054,0,0,0.49503,a
0.37594,0,-0.15485,0.38194,0.57271,0,-0.076923,0.42857,0.20281,0,-0.10345,0,0.20108,0,0.00053159,0.10551,0,-0.0067314,0.43484,0,0,-0.0089772,0.64539,0.65818,0.62843,0.083306,-0.07614,0,-0.0060118,-0.035516,0.41653,0.2958,-0.11274,0,0.25551,0.14588,-0.079299,0,0.14359,0.023978,0,-0.084389,0,0,0.14133,0.17286,0.068593,0.0089238,0,0.046787,0.016055,0.0034543,0,0.015175,0.00028327,0,0.0044644,0,0,0.014988,a
0.43364,0,-0.24897,0.45139,0.57271,0,-0.076923,0.42857,0.20281,0,-0.26437,0,0.10168,0,0.043011,0.055131,0,-0.01235,0.23873,0,0,-0.076291,0.62417,0.63714,0.61495,0.019459,-0.061536,0,0.031152,-0.065736,0.38958,0.33809,-0.1753,0,0.28503,0.20375,-0.15068,0,0.19574,0.061984,0,-0.15651,0,0,0.18804,0.15062,0.1307,0.026121,0,0.098589,0.05497,0.021649,0,0.053775,0.0029643,0,0.030748,0,0,0.052691,a
0.76539,0,-0.057234,0.5,0.76722,0,-0.032967,0.42857,0.76403,0,-0.034483,0.5,1.51E-05,0,4.59E-32,0,0,-4.46E-31,0,0,0,0,0.5572,0.56902,0.53966,0.046401,0.00053455,0,-4.85E-31,0,0.31047,0.33432,-0.035976,0,0.44911,0.25,-0.038369,0,0.38269,0.0032757,0,-0.063503,0,0,0.58582,0.096108,0.1116,0.00094217,0,0.20186,0.0625,0.0010449,0,0.14647,5.67E-06,0,0.0035516,0,0,0.34327,a
0.70819,0,0.017329,0.40833,0.85093,0,0.010989,0.42857,0.20281,0,-0.022989,0,0.4282,0,0.00019217,0.058566,0,-0.0019705,0.43297,0,0,-0.0021797,0.30134,0.32567,0.27104,0.0892,0.16058,0,-0.0019068,0.15274,0.090808,0.14766,0.005891,0,0.22474,0.16674,0.0094875,0,0.28918,0.0003003,0,0.01779,0,0,0.50153,0.0082453,0.022893,3.09E-05,0,0.04549,0.030895,8.20E-05,0,0.079862,7.10E-08,0,0.00030671,0,0,0.21523,a
0.84944,0,-0.0407,0.5,0.85093,0,0.010989,0.42857,0.84774,0,-0.10345,0.5,1.53E-05,0,0.010172,0,0,-0.00063266,0,0,0,0,0.3307,0.35434,0.30213,0.088249,0.0025033,0,-0.037644,0,0.10936,0.19842,-0.015184,0,0.29582,0.25,-0.027285,0,0.42472,0.0016565,0,-0.050117,0,0,0.72154,0.011977,0.039399,0.0005473,0,0.087775,0.0625,0.0017173,0,0.18041,2.12E-05,0,0.0071898,0,0,0.52079,a
0.89371,0,-0.12941,0.31389,1,0,-0.043956,0.28571,0.20281,0,-0.10345,0,0.44512,0,0.003287,0.018449,0,0.026752,0.28583,0,0,0.0061369,0.10209,0.14839,0.054204,0.24726,-0.51103,0,-0.033808,-0.098083,0.010422,0.038453,-0.014904,0,0.096079,0.098526,-0.054464,0,0.28053,0.016747,0,-0.16766,0,0,0.79871,0.00012918,0.0018016,0.00019227,0,0.012075,0.012143,0.0025588,0,0.10537,0.00017578,0,0.03222,0,0,0.91618,t
0.83392,0,-0.15644,0.38889,1,0,-0.065934,0.42857,0.20281,0,-0.13793,0,0.63532,0,0.00077856,0.056443,0,0.0020215,0.45544,0,0,0.0057646,0.15175,0.20019,0.10312,0.26738,0.068022,0,0.0046098,0.23913,0.023029,0.070819,-0.026782,0,0.13327,0.15123,-0.08157,0,0.3243,0.024473,0,-0.18912,0,0,0.69542,0.00057349,0.0051305,0.00055201,0,0.015481,0.022574,0.0047125,0,0.091422,0.00032614,0,0.026676,0,0,0.40037,t
0.94021,0,-0.46343,0.49167,1,0,-0.076923,0.42857,0.20281,0,-0.59768,0,0.26723,0,0.31776,0.012385,0,-0.1482,0.13074,0,0,-0.035218,0.2038,0.24856,0.15242,0.29169,0.33268,0,-0.3624,0.047493,0.041535,0.12024,-0.10655,0,0.20179,0.24174,-0.3055,0,0.46227,0.21477,0,-0.63164,0,0,0.884,0.0018211,0.015354,0.012938,0,0.046763,0.062448,0.10353,0,0.24638,0.065731,0,0.59382,0,0,0.97273,t
1,0,-0.55548,0.5,1,0,-0.12088,0.42857,1,0,-0.59768,0.5,0,0,0.20527,0,0,0,0,0,0,0,0.25098,0.28589,0.20542,0.18207,0,0,0.15964,0,0.062993,0.15059,-0.15728,0,0.26431,0.25,-0.37239,0,0.5,0.30856,0,-0.80525,0,0,1,0.0040891,0.02302,0.025699,0,0.071065,0.0625,0.13797,0,0.25,0.10318,0,0.80043,0,0,1,t
1,0,-0.22989,0.5,1,0,0.12088,0.42857,1,0,-0.35632,0.5,0,0,0.064876,0,0,0,0,0,0,0,0.29043,0.3234,0.25454,0.15027,0,0,0.12019,0,0.084349,0.17426,-0.075319,0,0.30585,0.25,-0.15411,0,0.5,0.052848,0,-0.33325,0,0,1,0.0071764,0.030497,0.0058785,0,0.094148,0.0625,0.023848,0,0.25,0.0030306,0,0.13835,0,0,1,t
1,0,-0.025914,0.66667,1,0,0.27473,0.57143,1,0,-0.068966,0.66667,0,0,0.050459,0,0,0,0,0,0,0,0.74964,0.76489,0.72737,0.076517,0,0,0.057088,0,0.56196,0.59971,-0.021915,0,0.78944,0.44444,-0.023164,0,0.66667,0.00067155,0,-0.037566,0,0,1,0.31463,0.35899,0.0071125,0,0.62339,0.19753,0.0077493,0,0.44444,0.00015585,0,0.025288,0,0,1,y
0.68753,0,0.29332,0.55694,1,0,0.31868,0.57143,0,0,-0.045977,0,1,0,0.2104,0.11964,0,-0.64372,0.94394,0,0,-0.38781,0.76571,0.76726,0.74991,0.025806,-0.089204,0,0.044241,-0.036743,0.5863,0.51175,0.25337,0,0.5544,0.31019,0.21904,0,0.38292,0.086038,0,0.29235,0,0,0.4727,0.34897,0.27438,0.10366,0,0.3785,0.10542,0.080044,0,0.18968,0.022588,0,0.21795,0,0,0.34855,y
0.96894,0,-0.19078,0.66667,0.9721,0,-0.10989,0.57143,0.96891,0,-0.11494,0.66667,5.09E-07,0,0,0,0,0,0,0,0,0,0.14816,0.16682,0.12847,0.045796,8.55E-06,0,0,0,0.021951,0.11853,-0.031887,0,0.15118,0.44444,-0.17053,0,0.64596,0.036397,0,-0.26797,0,0,0.93884,0.00048649,0.014116,0.0007448,0,0.023014,0.19753,0.02064,0,0.41727,0.00069951,0,0.063236,0,0,0.88146,y
0.96896,0,-0.19078,0.66667,0.9721,0,-0.10989,0.57143,0.96891,0,-0.11494,0.66667,1.01E-06,0,0,0,0,0,0,0,0,0,0.16964,0.18897,0.14919,0.05048,-4.63E-05,0,0,0,0.028779,0.13572,-0.036511,0,0.17311,0.44444,-0.17053,0,0.64598,0.036397,0,-0.26798,0,0,0.93889,0.00083394,0.018482,0.00097515,0,0.030132,0.19753,0.02064,0,0.41728,0.00069951,0,0.063237,0,0,0.8815,y
0.96902,0,-0.19078,0.66667,0.9721,0,-0.10989,0.57143,0.96891,0,-0.11494,0.66667,1.99E-06,0,0,0,0,0,0,0,0,0,0.19186,0.21081,0.17077,0.052227,0.00011731,0,0,0,0.03681,0.15349,-0.041291,0,0.19578,0.44444,-0.17053,0,0.64601,0.036397,0,-0.26799,0,0,0.93899,0.0013637,0.023634,0.001247,0,0.038531,0.19753,0.02064,0,0.41727,0.00069951,0,0.063236,0,0,0.88147,y
0.96963,0,-0.19078,0.66667,0.9721,0,-0.10989,0.57143,0.96891,0,-0.11494,0.66667,1.07E-05,0,0,0,0,0,0,0,0,0,0.21405,0.23237,0.19341,0.050366,0.00081462,0,0,0,0.045817,0.17124,-0.046067,0,0.21857,0.44444,-0.17053,0,0.64642,0.036397,0,-0.26816,0,0,0.94018,0.0021073,0.029379,0.0015501,0,0.047964,0.19753,0.02064,0,0.41785,0.00069951,0,0.063323,0,0,0.88389,y
0.66329,0,-0.19078,0.73056,0.9721,0,-0.10989,0.71429,0.20281,0,-0.11494,0.66667,0.85686,0,0,0.019848,0,0,-0.62594,0,0,0,0.23276,0.23857,0.21571,0.025159,-0.28981,0,0,0.05837,0.054177,0.20405,-0.050094,0,0.16258,0.53371,-0.18687,0,0.48457,0.036397,0,-0.18344,0,0,0.43996,0.0029963,0.041483,0.0018484,0,0.038166,0.27745,0.024446,0,0.32978,0.00069951,0,0.042221,0,0,0.41385,y
0.91311,0,-0.14356,0.33333,0.91311,0,-0.010989,0.28571,0.91311,0,-0.10345,0.33333,3.29E-29,0,0.0077049,0,0,2.92E-30,0,0,0,0,0.3193,0.36465,0.26734,0.29474,1.56E-29,0,0.045558,0,0.10195,0.12772,-0.051712,0,0.30704,0.11111,-0.064162,0,0.30437,0.02061,0,-0.19003,0,0,0.83376,0.010614,0.016483,0.0025526,0,0.095462,0.012346,0.0037838,0,0.09264,0.00038012,0,0.041179,0,0,0.69516,y
0.76307,0,-0.019555,0.33333,0.91311,0,0.076923,0.28571,0.20281,0,-0.10345,0.33333,0.26749,0,0.032816,0,0,-0.14183,0,0,0,0,0.36334,0.37839,0.32246,0.12998,-0.3153,0,0.082839,0,0.13202,0.14534,-0.0080153,0,0.29197,0.11111,-0.0087396,0,0.25436,0.00038239,0,-0.021631,0,0,0.58228,0.018048,0.021494,0.0018583,0,0.1027,0.012346,0.0021077,0,0.076373,0.00018389,0,0.019683,0,0,0.47541,y
0.20281,0.49719,-0.089189,0.47361,0.20281,1,-0.010989,0.57143,0.20281,0,-0.11494,0,4.20E-32,0.68488,0.0095023,0.085359,7.25E-32,1.11E-32,-3.50E-32,0.010601,-0.27188,-0.024076,0.81941,0.89339,0.73863,0.77163,-2.52E-30,0.056052,0.11083,-0.091713,0.67143,0.4657,-0.082445,0.4643,0.17501,0.22431,-0.056636,0.35322,0.096054,0.0079547,-0.055355,-0.026222,0.2472,0.26395,0.041133,0.4526,0.20918,0.0069676,0.15925,0.030754,0.047536,0.0030942,0.057884,0.0088807,7.00E-05,0.0021109,0.00084916,0.091049,0.021453,0.0016919,t
