1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.58769,0,-0.048167,0.35972,0.97848,0,0.13187,0.42857,0.20281,0,-0.16664,0,0.75754,0,0.060455,0.065767,NaN,-0.77528,-0.06341,NaN,NaN,0.59935,0,-1,-0.05887,0,0,0.32053,0.36778,0.38381,0.32697,0.11034,-0.80117,NaN,0.81095,0.25298,-0.73532,0,0.11968,0.060507,0.13526,0.16845,-0.026911,0,0.22827,0.1294,-0.031188,0,0.25369,0.0023201,0,-0.028307,0,0,0.34538,0.019003,0.02407,0.0091471,0,0.057027,0.014658,0.011276,0,0.057498,0.0010861,0,0.012881,0,0,0.16717,v
0.20281,0.36491,-0.21871,1,0.20281,0.468,-0.021978,0.85714,0.20281,0,-0.12821,1,4.62E-32,0.10864,0.0081267,0,1.01E-15,1.85E-15,NaN,-0.98284,NaN,NaN,7.06E-32,2.18E-31,0,-0.2281,0,0,0.65358,0.66824,0.61526,0.1213,-1.85E-14,-1,0.81767,NaN,-4.40E-30,-0.20522,0.046385,0,0.42716,0.83218,-0.21716,0.27127,0.13999,1,-0.39369,0.53015,0.24338,0.047836,-0.20011,-0.044358,0.13316,0.24107,0.041133,0.18489,0.64779,0.04746,0.1064,0.019185,1,0.15829,0.3033,0.049788,0.002248,0.04418,0.0019623,0.041418,0.033576,0.0016919,v
0.20281,0.23866,0.15211,1,0.20281,0.508,0.065934,0.85714,0.20281,0,0.012821,1,4.62E-32,0.12262,0.0023885,0,1.46E-16,9.63E-15,NaN,0.043669,NaN,NaN,-1.01E-32,6.13E-31,0,0.0058374,0,0,0.73974,0.74979,0.71015,0.060173,1.66E-14,-0.9973,-0.18789,NaN,2.77E-30,-0.15314,-0.0040701,0,0.54722,0.94189,0.17094,0.2008,0.15845,1,0.2738,0.34672,0.24338,0.023137,0.091017,0.03085,0.056958,0.15766,0.041133,0.30093,0.82644,0.029691,0.072289,0.024476,1,0.077617,0.16173,0.049788,0.00054025,0.011375,0.00096219,0.017083,0.017904,0.0016919,v
0.20281,0.76861,0.14404,0.68611,0.20281,0.512,0.065934,0.85714,0.20281,0,0.038462,0,4.62E-32,0.14837,0.0010165,0.57402,3.26E-16,-8.18E-15,2.95E-16,-0.86502,-0.8741,0.44197,3.03E-32,-3.49E-31,2.33E-31,-0.082976,-1,0.090545,0.69407,0.73802,0.62256,0.53333,-8.37E-15,-0.80236,0.974,0.54239,-4.12E-30,-0.4035,0.040976,0.8426,0.48173,0.60634,0.15188,0.60676,0.14867,0.47075,0.17789,0.76613,0.16698,0.020748,0.27758,0.029214,0.59076,0.50775,0.041133,0.23643,0.34619,0.021494,0.41773,0.021695,0.2702,0.030039,0.51139,0.023546,0.00035989,0.060449,0.00078588,0.43547,0.11648,0.0016919,v
0.20281,0.0082859,-0.13667,1,0.20281,0.052,-0.021978,0.85714,0.20281,0,-0.089744,1,4.62E-32,0.00063383,0.0079898,0,2.28E-16,2.31E-15,NaN,0.34645,NaN,NaN,1.58E-33,2.72E-31,0,0.0060897,0,0,0.67119,0.67601,0.66892,0.011624,-1.13E-14,-0.40999,-0.66624,NaN,-8.36E-31,-0.0019894,-0.011601,0,0.4505,0.85461,-0.13935,0.0063255,0.14377,1,-0.246,0.012038,0.24338,0.018678,-0.0028392,-0.027718,6.87E-05,0.0054738,0.041133,0.20165,0.67651,0.018249,8.61E-05,0.020036,1,0.058284,0.00023516,0.049788,0.00031739,1.58E-05,0.00072253,1.16E-07,2.60E-05,0.0016919,v
0.20281,0.02477,-0.11523,1,0.20281,0.111,-0.021978,0.85714,0.20281,0,-0.076923,1,4.62E-32,0.0025333,0.0049033,0,1.16E-17,-3.36E-15,NaN,0.34392,NaN,NaN,0,-3.00E-31,0,0.0094678,0,0,0.66059,0.6659,0.65698,0.012946,-3.36E-15,-0.45069,0.55373,NaN,-2.61E-31,-0.004614,0.0079712,0,0.43638,0.8411,-0.11564,0.018611,0.1415,1,-0.20742,0.035986,0.24338,0.013279,-0.0071565,-0.023371,0.00061355,0.016363,0.041133,0.18913,0.65518,0.014588,0.00033998,0.019404,1,0.048109,0.00095812,0.049788,0.00021183,3.99E-05,0.00059638,2.64E-06,0.00010607,0.0016919,v
0.20281,0.37039,-0.1233,1,0.20281,0.417,-0.032967,0.85714,0.20281,0,-0.076923,1,4.62E-32,0.12497,0.0024146,0,1.58E-16,5.64E-15,NaN,0.70102,NaN,NaN,0,3.57E-31,0,0.095116,0,0,0.63889,0.65498,0.5983,0.13801,-8.87E-15,-0.94835,-0.47693,NaN,-2.22E-30,-0.22265,-0.015731,0,0.40818,0.81348,-0.11967,0.26915,0.13685,1,-0.22194,0.5381,0.24338,0.015203,-0.1145,-0.025007,0.13719,0.24469,0.041133,0.16928,0.61983,0.011968,0.11193,0.018357,1,0.041765,0.33352,0.049788,0.00016123,0.013166,0.00051775,0.053418,0.036921,0.0016919,v
0.20281,0.35865,0.068219,0.93333,0.20281,0.314,0.098901,0.85714,0.20281,0,-0.076923,0,4.62E-32,0.064412,0.063585,0.18808,1.63E-15,-1.25E-15,4.81E-16,-1,-0.4873,0.5661,1.21E-31,-3.92E-31,1.28E-31,-0.49988,-0.21025,0.52506,0.6104,0.62706,0.57598,0.12445,-1.25E-16,-0.9469,0.96087,0.61532,-6.69E-32,-0.15156,0.15444,0.26431,0.37259,0.72539,0.063258,0.249,0.13075,0.87111,0.11461,0.4863,0.22715,0.0046538,0.061343,0.013836,0.12863,0.23693,0.041133,0.1404,0.55818,0.027719,0.080986,0.016718,0.97839,0.10584,0.26299,0.049227,0.0017695,0.032312,0.0013142,0.029278,0.029317,0.0016919,v
0.60141,0,-0.16409,0.33333,0.60141,0,-0.032967,0.28571,0.60141,0,-0.076923,0.33333,2.05E-30,0,0.00022526,0,NaN,3.95E-14,NaN,NaN,NaN,NaN,0,5.12E-30,0,0,0,0,0.1469,0.16797,0.1264,0.054422,-1.13E-16,NaN,0.32769,NaN,-2.14E-31,0,0.0020731,0,0.021581,0.06235,-0.036621,0,0.093309,0.11111,-0.098456,0,0.24056,0.026927,0,-0.098687,0,0,0.36169,0.00047092,0.0036325,0.0012156,0,0.0085138,0.012346,0.0089268,0,0.048644,0.00057775,0,0.0087576,0,0,0.13082,v
0.60141,0,0.038027,0.33333,0.60141,0,0.12088,0.28571,0.60141,0,-0.076923,0.33333,2.05E-30,0,0.10236,0,NaN,7.88E-17,NaN,NaN,NaN,NaN,0,1.74E-31,0,0,0,0,0.16942,0.19003,0.14892,0.054457,3.24E-15,NaN,0.93937,NaN,3.37E-30,0,0.12672,0,0.028704,0.071906,0.0097873,0,0.10761,0.11111,0.022816,0,0.24056,0.0014461,0,0.02287,0,0,0.36169,0.00083042,0.0048237,0.0029015,0,0.011306,0.012346,0.015978,0,0.048644,0.0035479,0,0.015676,0,0,0.13082,v
