0.63973,0.030205,-17.8987,4.1752,1,0.73947,368.9053,5,0.20281,0,-450,0.52632,0.083181,0.012856,11948.8191,0.17631,-0.40391,0.04124,0.24122,-0.029323,-0.018247,-0.054384,-0.013208,1.3002,0.029212,-0.36344,-0.00086871,-2.4961,62.9758,109.3622,28.8093,215.7062,0.069769,0.056069,0.018411,0.46061,0.29553,0.09337,29.5578,2.8406,2319091.5269,153753.265,-659121.0859,1112.2889,23558.1981,10193.6755,-43699.0165,73.7436,1561.8831,187332.238,-316.1294,-6695.5982,0.53348,11.299,239.313,187905.2786,11908.7137,1255464.5851,2108.4854,4748.8038,160.7402,10.1871,1073.9646,1.8037,4.0623,0.70169,0.11729,110.7202,4.1963,64.6643,2.3763e-020,-0.0004968,0.0091046,0,-0.015396,2.3784e-020,2.1242e-005,-0.0019078,0,0.0017551,0.0056606,0.0030489,0.0085104,0.0072652,0.0095865,0.0005843,0.00083446,-0.0032575,-2.4703e-005,-0.0021096,-0.0002853,-0.00053402,0.0037363,0.00098056,0.0023451,1.7863,20.8215,8.2739,9.7928,-0.47649,4.221,-0.67335,0.37545,2.9317,0.046053,0
0.7103,0.012034,-1.2565,3.3128,1,0.89289,450,7,0.20281,0,-358.1052,0,0.087888,0.0064189,10790.1126,1.7232,-0.2574,-0.25841,0.32363,-0.086492,-0.37783,-0.069771,-0.0061136,-7.9578,0.12595,-0.71981,-0.039737,-9.5138,74.3827,131.1793,12.5064,704.9298,-0.16968,0.20563,-0.12064,0.21883,-1.3356,0.4374,-332.7206,7.6267,2659889.6497,118465.238,-44931.1568,430.3401,25400.0216,5276.1635,-2001.1282,19.1663,1131.2573,758.9822,-7.2694,-429.06,0.069624,4.1094,242.5518,320933.2071,22430.2245,1387218.9221,1236.6879,4098.5701,333.9576,23.3405,1443.516,1.2869,4.2649,0.76963,0.080975,103.829,3.5632,78.9746,-0.0008304,0.00052127,-0.0070312,-0.0072917,-0.010803,0,5.8175e-005,9.2615e-019,0,-0.0021898,0.0067907,0.0025473,0.0073843,0.0083931,0.011631,0.0003273,0.0011364,-0.0061939,-0.0016625,-0.0042532,-5.8807e-006,-0.00079721,0.0064773,0.0021419,0.0045237,2.1109,60.6773,7.8495,5.1654,-0.8021,7.3941,1.5985,-0.044823,2.7938,0.10444,0
0.68152,0.030707,-5.112,4.0104,1,0.75789,228.8842,7,0.20281,0,-359.8578,0,0.086421,0.014177,4671.9427,0.80728,-0.42036,0.0094869,0.2451,-0.069107,-0.086047,-0.17124,-0.014714,0.19063,0.06474,-0.56243,-0.0092054,-10.5161,70.9684,124.2945,10.7107,410.2302,0.1435,-0.039141,-0.17493,0.60157,0.85443,-0.094392,-242.1705,10.9475,2627803.1447,148496.0342,-189285.2849,1137.024,25235.1869,8391.4475,-10696.4307,64.2527,1426.0296,13634.5522,-81.9018,-1817.7349,0.49198,10.919,242.3373,264339.3047,17392.0701,1024023.3552,1798.6626,4163.2243,253.4413,16.675,981.8057,1.7245,3.9916,0.74216,0.12291,68.5098,4.1097,73.7994,6.3928e-019,-2.3307e-020,-0.0013183,0.0019194,0.0229,0,-3.3328e-021,-0.0012968,0,-4.6514e-006,0.0062957,0.0033237,0.0082277,0.007995,0.01075,0.00081637,0.0015206,-0.0054456,-0.00085702,-0.003622,-0.00043381,-0.00083719,0.0057126,0.0015605,0.0038661,1.8983,19.8355,5.4763,8.0361,-0.66912,4.1443,0.66938,-0.19794,3.2851,0.34529,0
0.52283,0.032472,-8.4893,3.2027,1,0.75079,450,5,0.20281,0,-280.8947,0,0.055958,0.015415,5949.5256,0.88422,-0.35408,-0.039831,0.016123,0.053766,-0.35416,0.055635,-0.010399,-0.72676,0.0035864,0.5149,-0.041348,4.0352,56.0362,99.3091,1.8554,364.5292,0.042608,-0.17471,0.0050763,0.37877,0.19244,-0.41415,7.4758,6.8003,2088925.6068,119388.8101,-316463.3987,1210.4914,19490.0638,6823.4541,-18086.9,69.1835,1113.9198,47942.8671,-183.3843,-2952.6623,0.70146,11.2941,181.8459,237576.1594,21706.4167,1131853.2321,2353.8643,4651.7477,178.6287,16.3206,851.0175,1.7698,3.4976,0.57382,0.12829,77.5701,3.3377,59.1973,0.00057307,5.2211e-021,0.0050612,-1.0025e-018,0.012437,-6.5874e-005,-5.2251e-021,-0.0008383,-6.6881e-019,0.00046244,0.0049206,0.0028312,0.0070163,0.0062834,0.0084353,0.00051819,0.0014587,-0.0028559,-0.00051489,-0.0017398,-0.00028597,-0.00080788,0.0032099,0.0012667,0.0019317,1.6603,18.0605,17.0032,5.8139,-0.16276,3.9912,2.3376,-0.8936,3.4368,0.0081541,0
0.55585,0.025425,-8.3924,3.6486,0.92586,0.77032,269.5499,5,0.20281,0,-450,0,0.063346,0.011395,5556.7294,0.87492,-0.33438,-0.011451,0.17921,-0.15705,-0.19416,-0.10519,-0.0089836,-0.21484,0.042188,-1.2496,-0.019386,-7.3346,62.7244,116.9495,9.292,281.5295,-0.22527,0.05773,0.042457,0.0037763,-0.95133,0.1034,53.1038,0.059266,2316349.4855,134739.7392,-309923.0971,938.9193,20526.9598,7837.6762,-18027.9174,54.616,1194.0328,41467.1131,-125.6256,-2746.4677,0.38059,8.3205,181.9052,232377.5616,18804.9442,951106.4407,1939.6116,3919.7507,197.4321,15.977,808.0768,1.6479,3.3303,0.61013,0.10969,74.9829,3.7665,64.928,2.3602e-020,-5.9004e-021,-0.011641,0.0042517,-0.028434,0,5.9054e-021,-0.00078611,0,-8.5666e-005,0.0055085,0.0028876,0.0078148,0.0071071,0.0095238,0.00072311,0.0014517,-0.0040056,-0.0010475,-0.0026105,-0.00043227,-0.00079503,0.0042362,0.0013662,0.0028374,1.6098,24.8428,11.3429,8.8122,-0.35102,4.6838,-0.14174,-2.1419,4.4059,0.34974,0
0.61177,0.010071,-3.0418,3.7076,1,0.81042,275.85,5,0.20281,0,-377.8105,0,0.065752,0.0052678,5102.0593,0.75263,-0.1974,0.032253,0.026927,-0.048151,0.17225,-0.19853,-0.0036738,0.59074,0.0059902,-0.24963,0.010846,-12.3022,67.9918,134.2997,10.1028,665.3025,0.16415,0.19557,-0.303,0.45495,1.0857,0.36611,-558.2426,10.1804,2467465.9023,134552.6368,-110387.5561,365.468,22201.4563,7337.2491,-6019.5104,19.9292,1210.6609,4938.432,-16.35,-993.2314,0.054131,3.2884,199.7615,318167.6604,19049.557,1197180.8043,1357.6451,4017.7775,298.189,17.8534,1122.0064,1.2724,3.7655,0.66329,0.073241,71.46,3.8077,72.7156,-0.00066474,1.3019e-020,-0.0072874,-0.0046904,-0.003089,-1.4184e-006,-1.3031e-020,0.00035582,0,-0.00048159,0.0060742,0.0022254,0.0075774,0.0077629,0.010489,0.00060572,0.0011546,-0.0054848,-0.0012248,-0.0037187,-0.00022475,-0.0008114,0.0057252,0.0016384,0.003957,1.8409,63.741,8.0317,7.746,-0.4659,7.6817,0.25967,-1.7955,3.2739,0.71298,0
0.65095,0.0018489,-6.771,3.321,1,0.35653,370.8473,5,0.20281,0,-296.0526,0,0.073606,0.00047636,5859.6574,0.62635,-0.14001,0.026052,0.05323,-0.16921,0.072733,-0.17979,-0.00082902,0.54104,0.011429,-0.28271,0.0012563,-10.8919,61.6852,128.7922,12.0729,668.3616,0.21866,0.04514,-0.07101,0.6975,1.5336,0.025471,-140.528,14.2713,2266869.5627,122045.1456,-248826.6016,67.944,23921.8554,6570.7431,-13396.4827,3.658,1287.9199,27312.8541,-7.458,-2625.8211,0.0020365,0.717,252.4429,426052.7456,17511.0174,1233893.8017,681.3534,5163.1322,357.7269,14.7028,1036.0149,0.57209,4.3351,0.70518,0.021895,76.8153,3.414,66.8795,0.00038449,-1.8222e-021,0.0026471,0.002521,0.098083,8.4684e-007,-4.4864e-020,-2.3951e-017,0,5.1693e-005,0.0055863,0.00066278,0.0075526,0.0069545,0.0094077,0.00046289,0.001063,-0.0045581,-0.00087531,-0.0036722,-0.00012694,-0.00080656,0.0047746,0.0013272,0.0038907,2.0165,180.6985,6.7383,3.7668,-0.6124,13.069,0.81536,-0.59784,2.527,-0.074864,0
0.65488,0.019704,-11.1925,4.0512,1,0.63263,450,6,0.20281,0,-450,0,0.092173,0.0058154,11586.2707,1.8378,-0.38512,-0.091902,0.061629,-0.086935,-0.012905,0.0055516,-0.0089163,-3.0033,0.025365,-0.7136,-0.0013342,0.8101,71.7632,118.1274,8.1191,479.7266,-0.14331,0.11478,0.01698,0.45593,-0.95294,0.19171,40.0326,13.5377,2614888.7959,147617.7884,-407829.1405,717.974,23862.2076,8333.4372,-23023.096,40.5316,1347.0884,63606.7614,-111.9783,-3721.651,0.19714,6.5519,217.7549,237902.0792,23071.6431,1752061.9779,1176.1721,4168.3017,234.3863,22.7307,1726.1694,1.1588,4.1067,0.72176,0.078727,108.1671,4.2718,75.028,-0.00038763,0.00018359,-0.0038072,-0.0059172,-0.011018,2.8206e-005,1.5171e-005,-0.00051437,0,-0.00069994,0.0064033,0.0029514,0.0091999,0.0081987,0.011031,0.00085486,0.0016382,-0.006219,-0.0014867,-0.0033336,-0.0004228,-0.0011438,0.0064749,0.0019842,0.0035831,1.6873,28.1087,9.5374,4.6688,-0.50714,4.775,-0.010847,-1.3726,3.7131,-0.54413,0
0.59917,0.032776,-13.3826,4.0899,1,0.60053,169.65,7,0.20281,0,-419.4237,0,0.078807,0.012794,5694.1465,1.2123,-0.40951,-0.036981,-0.20665,-0.16505,-0.075186,0.11662,-0.013003,-0.78338,-0.063875,-1.4087,-0.0093638,9.6893,70.6055,116.3985,7.4346,386.5511,-0.11329,-0.020845,0.16854,0.68513,-0.62528,-0.046357,250.0476,14.8314,2635892.4041,152687.8971,-499608.8508,1223.6242,22368.4493,8844.6683,-28940.5685,70.8802,1295.7249,94696.2036,-231.9266,-4239.7312,0.56803,10.3838,189.8209,199207.1383,23387.4857,697365.1364,1680.9717,3816.2843,188.4647,22.1263,659.7589,1.5903,3.6105,0.66161,0.11771,76.6019,4.2354,73.2893,-0.00016346,-3.2855e-021,0.0023771,8.4108e-019,-0.01499,9.2982e-005,3.2886e-021,-0.00094263,8.4188e-019,-0.00011783,0.0061031,0.003354,0.0090418,0.0079203,0.010615,0.0010366,0.0014266,-0.0027989,-0.0012759,-0.0026339,-0.00065108,-0.00091596,0.003421,0.001972,0.0028848,1.6338,14.3863,8.8023,5.193,-0.35867,3.5327,-0.86608,-0.28606,3.9806,0.027293,0
0.62888,0.042148,-12.9906,4.1455,1,0.60116,192.9553,6,0.20281,0,-315.7579,0,0.10183,0.015613,4794.0687,0.84763,-0.45079,0.016546,-0.01974,0.094983,-0.14644,-0.083929,-0.017974,0.36557,-0.0057993,0.82177,-0.016847,-5.3502,70.3221,115.7802,37.194,390.7173,0.10425,-0.11268,0.010884,0.67925,0.65756,-0.27831,14.8958,12.3613,2629608.0937,155016.5175,-485766.6537,1576.0559,23516.1112,9138.2898,-28636.1512,92.9092,1386.2848,89735.517,-291.1443,-4344.1236,0.94461,14.0944,210.3003,189441.4078,19288.8926,621547.0031,1845.9544,4377.4597,178.2139,18.1457,584.7103,1.7366,4.118,0.70514,0.13181,70.4153,4.2464,73.0448,0.00048116,-1.3068e-020,-0.0066457,0,0.0088997,-6.3277e-007,0,-0.00095987,-4.1856e-019,0.00031634,0.0061195,0.0035769,0.0089681,0.0078936,0.010557,0.00097586,0.0024918,-0.0028407,-0.00053724,-0.0016385,-0.00052343,-0.0012582,0.0033512,0.001555,0.0018881,1.401,10.9027,7.0037,7.4115,-0.41433,3.014,-0.42822,-0.40684,2.6298,0.55079,0
