-14243.7112,-9707.3905,-3795.368,7814.9056,-1749.7608,5112.9725,-0.6257,0
288325.3424,-10735.1788,12032.5721,3095.0447,-1220.6748,52.9518,0.59778,0
263034.0073,-8999.0996,15564.4042,3331.9537,-2096.8741,-387.227,0.0058281,0
233528.3014,-10563.9301,9979.1277,3375.833,-1617.5954,-194.9874,-0.28154,0
215559.0674,-13535.9975,-1436.5028,3280.5145,-944.2182,444.4755,-1.3913,0
217604.0785,-17588.0658,-27467.3356,3067.7822,64.6155,1497.037,-0.63756,0
308205.5539,16468.7123,53314.8363,2713.4501,4810.7227,193.9933,0.18835,0
285683.2468,-5703.8197,23304.5163,3102.891,-626.5959,-13.0424,0.0071486,0
260704.3854,-13232.7705,2992.0464,3227.8863,-913.7908,-49.4774,-0.071591,0
236870.2162,-16007.1623,-11347.3688,3278.7233,-426.5464,-48.4435,-0.11006,0
214643.6821,-16981.9099,-20641.198,3358.2753,-1088.3178,-74.003,-0.012486,0
192310.6734,-13725.6106,-4338.2827,3305.1798,655.4725,-71.3948,-0.03284,0
171417.6292,-5551.4596,20809.3439,3439.6131,-2058.3793,0.51472,-0.36657,0
166061.8625,-7275.3648,16054.4515,3303.0434,-2176.0834,939.1478,-0.72921,0
212431.5349,-2565.8112,28463.308,7548.9667,2222.8644,30.1196,0.035148,0
189091.0872,-15959.81,-16403.6689,7763.4528,940.6361,39.5554,-0.0064538,0
165002.0595,-17311.9578,-57309.7594,7949.924,208.9472,63.0466,-0.017677,0
-26090.3721,-9938.5478,-5824.3685,8409.6151,-1128.6497,646.4958,-1.4871,0
-27293.3536,-9289.9176,-3238.6746,8292.6989,-947.4235,1396.7432,-0.17632,0
-477883.9609,-1786.0549,-8573.7585,-32067.2795,-3186.321,-3029.3306,-0.0086303,0
370205.9863,-18284.4041,-12671.3211,-726.1682,-373.4346,-17.2126,0.14562,0
343780.9959,-11991.4516,10855.3882,-623.4557,-434.9748,-128.4722,0.2888,0
306246.4456,-1784.371,30293.4378,-553.928,-948.2633,-309.3552,-0.039175,0
263826.7395,4270.8376,40603.8587,-577.3978,-2086.7505,-440.5158,-0.057366,0
220254.8645,4330.3092,41392.8212,-805.4102,-1279.9011,-501.8826,0.0026323,0
175493.4955,-10172.4187,7518.6746,-1245.1007,1481.6738,-449.7182,-0.066798,0
132229.9164,-16142.149,-24238.6758,-1454.0612,-862.2332,-559.446,-0.16824,0
97204.8287,-11509.67,-2674.1872,-1778.139,-299.1736,-523.1245,-0.54058,0
