1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.64101,0.43343,-0.19987,0.81163,1,0.60695,0.288,0.85714,1,0,-0.46316,0,0.43879,0.26132,0.085755,0.54934,-0.56969,-0.17644,0.3893,0.1701,-0.62463,-0.088226,-0.24183,-0.080558,0.3682,0.10542,-0.53753,-0.065081,0.56265,0.63598,0.00044123,0.31811,0.58514,-0.59775,0.41695,0.90502,0.57587,-0.35105,0.14001,0.56243,0.58121,0.8081,-0.2124,0.4702,0.73888,0.86173,-0.31896,0.62863,0.86601,0.056103,-0.32897,-0.20054,0.28942,0.50502,0.64544,0.47996,0.86565,0.063158,0.25225,0.52808,0.86776,0.12609,0.4641,0.78592,0.032441,0.10453,0.052115,0.13036,0.25555,0.50874,v
0.79247,0.19548,-0.3306,0.7471,1,0.87705,0.78789,0.71429,0,0,-1,0.58333,0.91575,0.2274,0.517,0.2481,-0.26436,0.39975,0.42091,0.052193,-0.16983,0.82156,-0.15123,0.64739,0.38648,0.07409,-0.091619,1,0.95015,0.8875,0.68024,0.49552,0.21489,0.63187,0.42177,0.57868,0.38131,0.43204,0.43401,0.30163,0.9143,0.69292,-0.32728,0.19755,0.85093,0.40276,-0.2679,0.14396,0.54363,0.084676,-0.13538,-0.22621,0.032476,0.15534,0.54418,0.77428,0.51891,0.23007,0.063586,0.54517,0.19644,0.11858,0.037198,0.30446,0.4364,0.27472,0.097158,0.013762,0.041413,0.3394,t
0.7997,0.58151,-0.30049,0.6865,1,0.89942,0.499,0.57143,1,0,-0.70189,0.66667,0.85743,0.58642,0.24748,0.2469,-0.49077,0.1454,0.56752,0.17668,0.29419,1,-0.43625,0.15765,0.50301,0.27866,0.25426,0.84012,0.91609,0.96199,0.93623,0.39244,0.16916,1,0.49739,0.63999,0.25848,0.97716,0.31514,0.29616,0.85479,0.61741,-0.28846,0.56984,0.83265,0.34203,-0.22503,0.39577,0.50698,0.070356,-0.36814,-0.20867,0.28902,0.46896,0.55732,0.72063,0.41414,0.11195,0.36794,0.56118,0.13302,0.074979,0.20266,0.26713,0.080722,0.37571,0.059707,0.20825,0.24436,0.38449,t
0.90126,0.35541,-0.28335,0.79361,1,0.90484,0.382,0.71429,1,0,-0.84042,0.83333,0.87258,0.35276,0.19034,0.25191,-0.47439,0.68321,0.017296,-0.031526,0.40876,-0.050351,-0.32994,0.65534,0.015621,-0.033822,0.27676,-0.037472,0.93543,0.92251,0.050964,0.80833,-0.26728,0.7511,-0.41616,0.74756,-0.59129,0.81697,-0.33188,0.50149,0.89736,0.73379,-0.27964,0.35806,0.96476,0.46021,-0.24697,0.28154,0.66503,0.062984,-0.21362,-0.22327,0.1087,0.32523,0.7127,0.70931,0.54082,0.12274,0.16847,0.71885,0.23425,0.076831,0.12008,0.4631,0.037763,0.096403,0.068878,0.035832,0.13681,0.6541,t
0.86329,0.43737,-0.3231,0.7747,1,0.90347,1,0.57143,1,0,-1,0.75,0.88957,0.49865,0.7045,0.20486,-0.45798,0.10354,-0.091357,0.047835,0.28369,-0.60337,-0.38237,0.19293,-0.075127,0.11738,0.20594,-0.77903,0.88762,0.87777,0.25009,0.43564,0.13212,0.40383,-0.22017,0.70163,0.21666,0.38338,-0.24797,0.3116,0.87282,0.73425,-0.32686,0.45167,0.94727,0.47374,-0.29698,0.36536,0.67175,0.088471,-0.32382,-0.26345,0.17783,0.41414,0.70641,0.85668,0.62479,0.4475,0.2866,0.68624,0.25435,0.35071,0.21167,0.41378,0.70169,0.43943,0.30256,0.086584,0.20962,0.48409,t
0.89154,0.35983,-0.18872,0.74226,1,0.91363,1,0.71429,1,0,-1,0,0.92791,0.3459,0.79251,0.24645,-0.46332,0.49545,0.20198,-0.29942,-0.013766,-0.060682,-0.32905,1,0.18606,-0.64903,-0.0091293,-0.091145,0.92384,0.91248,0.50255,0.65468,-0.053958,0.024205,-0.25003,0.65311,-0.11078,0.023462,-0.36615,0.39001,0.90097,0.69772,-0.18935,0.36854,0.97023,0.41441,-0.15837,0.27443,0.63337,0.028762,-0.14828,-0.15143,0.1147,0.3353,0.71791,0.74311,0.48452,0.23112,0.20365,0.68393,0.17869,0.11453,0.12454,0.37286,0.75444,0.84314,0.18319,0.050698,0.16719,0.56087,t
0.89726,0.36983,-1,0.71427,1,0.94295,1,0.71429,1,0,-1,0,0.84557,0.36631,1,0.3905,-0.48895,-0.01751,0.28389,0.020625,-0.21739,-0.41348,-0.34113,-0.037897,0.31425,0.051682,-0.18675,-0.87816,0.74356,0.99675,0.072475,0.94571,0.10171,0.59277,0.50579,0.61774,0.2396,0.71066,1,0.55807,0.72276,0.66919,-1,0.37753,0.97322,0.4752,-1,0.33611,0.75959,1,-1,-1,0.15004,0.42949,0.90046,0.56963,0.50732,1,0.1925,0.79525,0.25871,1,0.14584,0.60134,1,1,1,0.061592,0.19949,1,t
0.86937,0.48161,-0.34126,0.72622,1,0.86337,0.47911,0.71429,0,0,-1,0,0.9458,0.45214,0.32332,0.28193,-0.51872,0.52291,0.23954,0.0097457,0.31787,-0.25901,-0.42523,0.68059,0.23828,0.015427,0.25777,-0.26577,0.92541,0.95631,0.33553,0.82678,0.076918,0.61162,0.14581,0.78742,0.17917,0.76171,0.15327,0.56516,0.912,0.68982,-0.34599,0.49845,0.95605,0.40018,-0.28265,0.36253,0.60959,0.094872,-0.36203,-0.26936,0.20728,0.44146,0.68865,0.74204,0.45725,0.1625,0.25084,0.64874,0.15925,0.098915,0.14573,0.33378,0.099287,0.22307,0.098583,0.087807,0.18543,0.50228,t
0.91926,0.42308,-0.48572,0.69537,1,0.80216,0.472,0.71429,1,0,-0.86921,0,0.77519,0.40791,0.46155,0.45427,-0.57248,-0.2509,0.22094,-0.04465,-0.18303,-0.1317,-0.40355,-0.35322,0.25257,-0.080209,-0.17896,-0.20495,0.856,0.98225,0.1033,0.98208,-0.069866,0.57987,0.0063119,0.96185,-0.16058,0.74759,0.0086396,0.95506,0.80664,0.63159,-0.47089,0.4187,0.96664,0.37928,-0.39822,0.31523,0.63802,0.19868,-0.46794,-0.41907,0.16536,0.42391,0.79595,0.54634,0.36658,0.30329,0.25224,0.65923,0.13923,0.19624,0.14709,0.37272,0.23422,0.49306,0.22558,0.10192,0.21086,0.71116,k
0.81721,0.56925,-0.14124,0.75084,1,0.78832,0.39137,0.71429,1,0,-0.454,0.58333,0.76336,0.52006,0.1952,0.32379,-0.58286,0.061854,0.231,-0.086707,0.14902,0.30843,-0.46038,0.056197,0.22123,-0.11438,0.13889,0.26354,0.90869,0.95362,0.35006,0.71552,0.12326,0.43179,-0.015859,0.9707,0.23997,0.53651,-0.01205,0.69459,0.89465,0.71251,-0.14306,0.58859,0.89782,0.43522,-0.12306,0.45074,0.60276,0.016534,-0.18019,-0.10662,0.29462,0.49903,0.6191,0.68081,0.46231,0.066999,0.44839,0.54138,0.17607,0.036154,0.28325,0.30571,0.03804,0.31555,0.031,0.23907,0.30874,0.38058,k
