1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.78412,0.26168,-0.13152,1,1,0.74426,0.38395,1,1,0,-0.49247,0,0.75043,0.15283,0.070961,0.47921,-0.67789,-0.046606,0.08173,0.24683,-0.34615,-0.18216,-0.26888,-0.012107,0.1164,0.085007,-0.17833,-0.075371,0.73741,0.70613,0.75945,0.21741,0.11404,-0.19532,-0.15759,0.56084,0.063059,-0.042389,-0.025082,0.33704,0.73096,0.99918,-0.12409,0.25754,0.77665,0.58727,-0.11218,0.32081,0.49917,0.011176,-0.069739,-0.080146,0.057703,0.22327,0.42429,0.49844,0.93214,0.010589,0.022035,0.48697,0.31562,0.0079527,0.047242,0.22765,0.0023705,0.0029616,0.004936,0.0020334,0.028021,0.15967,v
0.60289,0.14049,-0.14982,0.7799,1,0.60695,0.288,0.85714,1,0,-0.46316,0,0.45177,0.056122,0.055138,0.42757,-0.51229,-0.27528,0.53303,0.23834,-0.37365,-0.10838,-0.095539,-0.048907,0.5564,0.043847,-0.11019,-0.037339,0.50857,0.62776,0.00010807,0.34353,0.8257,-0.10392,0.159,0.90451,0.44531,-0.017179,0.028042,0.64541,0.50193,0.77585,-0.14073,0.13766,0.59454,0.51566,-0.14388,0.19391,0.43211,0.020936,-0.061571,-0.10134,0.02401,0.13305,0.3621,0.48595,0.908,0.016875,0.0102,0.42973,0.30736,0.015261,0.021465,0.20088,0.0030553,0.0018671,0.0084622,0.00056282,0.011334,0.12695,v
0.76833,0.061249,-0.32159,0.73822,1,0.87705,0.78789,0.71429,0,0,-1,0.46667,0.86811,0.04696,0.4053,0.16886,-0.25834,0.41002,0.36322,0.090094,-0.11254,0.57279,-0.061092,0.27377,0.3303,0.041105,-0.019079,0.33623,0.90609,0.87603,0.56243,0.41937,0.22386,0.24558,0.48932,0.55164,0.18491,0.041032,0.25851,0.27331,0.90853,0.74612,-0.30691,0.060975,0.76979,0.26346,-0.1667,0.045632,0.29725,0.055009,-0.032858,-0.15808,0.0026024,0.042154,0.33536,0.73152,0.54473,0.081991,0.0021918,0.43201,0.07517,0.020587,0.0014865,0.081813,0.041327,0.0053139,0.026053,5.78E-05,0.0017381,0.086804,t
0.79352,0.1816,-0.20235,0.67497,1,0.89942,0.499,0.57143,1,0,-0.70189,0.53333,0.83381,0.1215,0.18457,0.17641,-0.48733,0.33747,0.47876,0.20828,0.25283,0.80571,-0.18167,0.14902,0.4361,0.10315,0.070468,0.32621,0.89351,0.94956,0.7741,0.30168,0.20207,0.38925,0.43789,0.66101,0.13874,0.088728,0.13241,0.28391,0.89145,0.6788,-0.19215,0.17989,0.79106,0.22224,-0.096773,0.12482,0.28322,0.021976,-0.061853,-0.10365,0.023084,0.13025,0.36094,0.8022,0.47887,0.019409,0.014572,0.50843,0.051772,0.0062483,0.0092794,0.075766,0.017025,0.0063481,0.0067864,0.00089281,0.011329,0.10774,t
0.84474,0.094248,-0.50911,0.72985,1,0.90484,0.382,0.71429,1,0,-1,0,0.91513,0.059255,0.3686,0.34805,-0.3952,0.38752,-0.046212,0.14581,0.31427,0.18402,-0.10779,0.25336,-0.061942,0.071265,0.085918,0.14789,0.75042,0.91059,0.00076899,0.95721,-0.12715,0.29973,0.43193,0.74378,-0.16292,0.084989,0.32877,0.79928,0.78388,0.76849,-0.50617,0.097747,0.88171,0.32394,-0.32821,0.087325,0.40644,0.17342,-0.10068,-0.3461,0.007751,0.089709,0.50994,0.5456,0.52961,0.25261,0.0054319,0.56178,0.10546,0.1001,0.0050572,0.15828,0.083665,0.0086254,0.1095,0.00012444,0.0055243,0.23331,t
0.84986,0.13686,-0.41511,0.75657,1,0.90347,1,0.57143,1,0,-1,0.56667,0.87012,0.10319,0.55091,0.17146,-0.44984,0.15194,-0.054607,0.13373,0.24102,-0.4111,-0.15787,0.11842,-0.050095,0.10545,0.061034,-0.2835,0.82693,0.86643,0.12174,0.43651,0.085628,0.18529,0.23066,0.66278,0.072243,0.046822,0.14495,0.33758,0.82885,0.76439,-0.39602,0.13619,0.85116,0.30311,-0.24156,0.11446,0.36909,0.10039,-0.1038,-0.24722,0.014231,0.11412,0.44943,0.72433,0.61362,0.16969,0.010128,0.53552,0.095991,0.063138,0.009653,0.11514,0.12259,0.011135,0.073889,0.00038282,0.0095087,0.13506,t
0.851,0.13712,-0.41403,0.7355,1,0.99637,1,0.71429,1,0,-1,0,0.95905,0.092105,0.71851,0.17211,-0.45528,0.55303,0.1055,-0.17243,-0.0063706,0.032062,-0.15848,0.51677,0.1018,-0.1467,-0.0015269,0.025298,0.87396,0.90069,0.35499,0.55579,-0.052903,0.030902,0.19535,0.63965,-0.052875,0.0083244,0.15819,0.36832,0.8868,0.75226,-0.39986,0.13814,0.86282,0.27438,-0.22434,0.10678,0.34414,0.09566,-0.099356,-0.2365,0.013683,0.10966,0.43164,0.76558,0.55211,0.13918,0.010804,0.54648,0.073276,0.034454,0.0083629,0.099751,0.23009,0.024906,0.060632,0.00033221,0.0097468,0.13374,t
0.83718,0.18572,-0.8777,0.70329,1,1,1,0.71429,0.47368,0,-1,0,0.88936,0.14325,0.90518,0.30129,-0.50161,-0.12409,0.29016,-0.10873,-0.49061,-0.18941,-0.20969,-0.12533,0.35673,-0.12949,-0.19404,-0.22194,0.6754,0.98387,0.00048792,0.78007,0.14176,-0.057311,0.41489,0.52676,0.16164,-0.02281,0.44674,0.47545,0.70539,0.74039,-0.87249,0.19259,0.87367,0.33414,-0.60569,0.18421,0.43118,0.57258,-0.37998,-0.65691,0.033437,0.19463,0.55639,0.60147,0.62023,0.4233,0.012029,0.67472,0.12081,0.21114,0.0091152,0.18108,0.34723,0.062916,0.26019,0.0013957,0.011949,0.26314,t
0.85565,0.14868,-0.4644,0.71615,1,0.86337,0.48232,0.71429,0,0,-1,0,0.9151,0.092572,0.42599,0.20935,-0.50798,0.47769,0.14174,0.12051,0.25533,-0.30003,-0.17316,0.33573,0.14735,0.07914,0.067667,-0.20103,0.85102,0.94395,0.15272,0.74529,0.020634,0.26452,0.32956,0.72186,0.023327,0.082721,0.23795,0.53086,0.85532,0.72552,-0.44425,0.14836,0.8593,0.26461,-0.24924,0.11468,0.34272,0.12242,-0.12292,-0.27131,0.016365,0.12162,0.44389,0.70587,0.4838,0.13667,0.010627,0.54076,0.062692,0.041222,0.0063197,0.096155,0.078076,0.012343,0.051449,0.00040877,0.0085422,0.14432,t
0.90222,0.10562,-0.43576,0.66453,1,0.80216,0.472,0.71429,1,0,-0.885,0,0.7374,0.065936,0.41864,0.35688,-0.51273,0.12525,0.21625,-0.063976,-0.072632,0.069225,-0.13242,0.078333,0.26348,-0.035152,-0.021211,0.060037,0.67032,0.96956,0.014989,0.96125,-0.11177,0.2666,0.14496,0.73899,-0.12882,0.079911,0.11784,0.80585,0.70829,0.70779,-0.43825,0.11081,0.95257,0.30412,-0.28965,0.10091,0.44758,0.14387,-0.10937,-0.35829,0.011024,0.1216,0.65871,0.54173,0.50842,0.14071,0.00961,0.68567,0.096336,0.032901,0.0072384,0.18032,0.1292,0.017141,0.063486,0.00032862,0.00987,0.32935,k
