1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
0.83936,0.64939,-0.14985,1,1,0.74426,0.38395,1,1,0,-0.49247,0,0.76385,0.39004,0.078394,0.61685,-0.77253,-0.052894,0.08173,0.24683,-0.37682,-0.21614,-0.73155,-0.022897,0.14443,0.14751,-0.25003,-0.075371,0.75679,0.71538,0.91851,0.22618,0.13811,-0.48652,-0.15759,0.62005,0.13507,-0.16071,-0.028599,0.3661,0.75234,0.99918,-0.14222,0.78921,0.79993,0.58727,-0.18522,1,0.49917,0.019519,-0.18353,-0.122,0.46597,0.64722,0.42429,0.51982,0.93214,0.023115,0.36535,0.52637,0.31562,0.032742,0.87892,0.22765,0.0049618,0.031911,0.01897,0.099901,0.41898,0.15967,v
0.64537,0.34864,-0.1707,0.7799,1,0.60695,0.288,0.85714,1,0,-0.46316,0,0.45985,0.14323,0.060914,0.55038,-0.58381,-0.31241,0.53303,0.23834,-0.40676,-0.1286,-0.25994,-0.092496,0.69035,0.076088,-0.15449,-0.037339,0.52194,0.63598,0.00013071,0.35738,1,-0.25885,0.159,1,0.9538,-0.065131,0.031974,0.70107,0.51661,0.77585,-0.1613,0.42185,0.61236,0.51566,-0.23755,0.60445,0.43211,0.036565,-0.16204,-0.15426,0.19389,0.38568,0.3621,0.5068,0.908,0.036837,0.16912,0.4645,0.30736,0.06283,0.39936,0.20088,0.0063952,0.020118,0.032523,0.027651,0.16947,0.12695,v
0.82246,0.152,-0.3664,0.73822,1,0.87705,0.78789,0.71429,0,0,-1,0.73684,0.88364,0.11985,0.44776,0.21737,-0.29441,0.46533,0.36322,0.090094,-0.12251,0.67963,-0.16622,0.51778,0.40981,0.071331,-0.02675,0.33623,0.92991,0.8875,0.68024,0.43628,0.27112,0.61171,0.48932,0.60988,0.39606,0.15556,0.29476,0.29688,0.9351,0.74612,-0.35177,0.18685,0.79286,0.26346,-0.27523,0.14224,0.29725,0.096073,-0.086472,-0.24064,0.021015,0.1222,0.33536,0.76289,0.54473,0.17898,0.036342,0.46696,0.07517,0.084759,0.027656,0.081813,0.086504,0.057257,0.10013,0.0028415,0.025989,0.086804,t
0.84942,0.45067,-0.23055,0.67497,1,0.89942,0.499,0.57143,1,0,-0.70189,0.84211,0.84872,0.3101,0.2039,0.22708,-0.55536,0.38299,0.47876,0.20828,0.27523,0.95599,-0.49429,0.28184,0.54109,0.179,0.098802,0.32621,0.91699,0.96199,0.93623,0.31384,0.24473,0.96956,0.43789,0.73079,0.29717,0.33639,0.15097,0.30839,0.91753,0.6788,-0.22024,0.55125,0.81478,0.22224,-0.15977,0.3891,0.28322,0.03838,-0.16278,-0.15779,0.18642,0.37757,0.36094,0.83661,0.47887,0.042367,0.24162,0.54957,0.051772,0.025725,0.17264,0.075766,0.035635,0.0684,0.026082,0.043864,0.16939,0.10774,t
0.90426,0.23389,-0.58005,0.72985,1,0.90484,0.382,0.71429,1,0,-1,0,0.9315,0.15123,0.40722,0.44801,-0.45037,0.4398,-0.046212,0.14581,0.34211,0.21834,-0.29326,0.47917,-0.076854,0.12367,0.12046,0.14789,0.77014,0.92251,0.00093006,0.99579,-0.154,0.74659,0.43193,0.8223,-0.34895,0.32221,0.37487,0.86821,0.80681,0.76849,-0.58015,0.29954,0.90815,0.32394,-0.54187,0.2722,0.40644,0.30287,-0.26497,-0.52686,0.062592,0.26005,0.50994,0.569,0.52961,0.55142,0.090065,0.60723,0.10546,0.41212,0.094087,0.15828,0.17512,0.092939,0.42084,0.0061137,0.082602,0.23331,t
0.90974,0.33962,-0.47295,0.75657,1,0.90347,1,0.57143,1,0,-1,0.89474,0.88569,0.26337,0.60862,0.22071,-0.51264,0.17244,-0.054607,0.13373,0.26238,-0.48777,-0.42954,0.22396,-0.062155,0.18299,0.085574,-0.2835,0.84866,0.87777,0.14724,0.45411,0.1037,0.46154,0.23066,0.73275,0.15474,0.17751,0.16527,0.3667,0.8531,0.76439,-0.45389,0.41735,0.87668,0.30311,-0.39881,0.35678,0.36909,0.17533,-0.27318,-0.37633,0.11492,0.3308,0.44943,0.7554,0.61362,0.37042,0.16792,0.57886,0.095991,0.25995,0.17959,0.11514,0.25661,0.11998,0.28398,0.018808,0.14218,0.13506,t
0.91096,0.34027,-0.47172,0.7355,1,0.99637,1,0.71429,1,0,-1,0,0.9762,0.23507,0.79378,0.22154,-0.51883,0.62763,0.1055,-0.17243,-0.0069351,0.038042,-0.43119,0.97736,0.12631,-0.25457,-0.0021409,0.025298,0.89693,0.91248,0.42934,0.57819,-0.064071,0.076974,0.19535,0.70718,-0.11325,0.03156,0.18037,0.40009,0.91274,0.75226,-0.4583,0.4233,0.88869,0.27438,-0.37039,0.33286,0.34414,0.16707,-0.26148,-0.36001,0.1105,0.31789,0.43164,0.79841,0.55211,0.30383,0.17914,0.5907,0.073276,0.14185,0.15559,0.099751,0.48162,0.26836,0.23302,0.016321,0.14574,0.13374,t
0.89617,0.4609,-1,0.70329,1,1,1,0.71429,0.47368,0,-1,0,0.90527,0.3656,1,0.38783,-0.57163,-0.14083,0.29016,-0.10873,-0.53409,-0.22474,-0.57053,-0.23703,0.44261,-0.2247,-0.27205,-0.22194,0.69315,0.99675,0.00059011,0.81151,0.17168,-0.14276,0.41489,0.58237,0.34621,-0.086478,0.50938,0.51645,0.72602,0.74039,-1,0.59016,0.89986,0.33414,-1,0.5742,0.43118,1,-1,-1,0.27002,0.56418,0.55639,0.62727,0.62023,0.92402,0.19945,0.72932,0.12081,0.8693,0.16959,0.18108,0.7268,0.67792,1,0.06857,0.17867,0.26314,t
0.91594,0.36896,-0.52911,0.71615,1,0.86337,0.48232,0.71429,0,0,-1,0,0.93147,0.23626,0.47061,0.26948,-0.5789,0.54213,0.14174,0.12051,0.27795,-0.35599,-0.47114,0.63496,0.18282,0.13733,0.094875,-0.20103,0.87338,0.95631,0.18471,0.77533,0.024989,0.65888,0.32956,0.79807,0.049965,0.31362,0.27132,0.57664,0.88034,0.72552,-0.50918,0.45464,0.88506,0.26461,-0.41149,0.35748,0.34272,0.21381,-0.32349,-0.41301,0.13215,0.35254,0.44389,0.73614,0.4838,0.29834,0.17621,0.58452,0.062692,0.16972,0.11758,0.096155,0.16342,0.133,0.19773,0.020083,0.12773,0.14432,t
0.96578,0.26212,-0.49648,0.66453,1,0.80216,0.472,0.71429,1,0,-0.885,0,0.75059,0.16828,0.46249,0.45939,-0.58431,0.14214,0.21625,-0.063976,-0.079069,0.082137,-0.36027,0.14815,0.32691,-0.061,-0.029739,0.060037,0.68793,0.98225,0.018129,1,-0.13536,0.66407,0.14496,0.81701,-0.27592,0.30296,0.13436,0.87534,0.72901,0.70779,-0.5023,0.33957,0.98113,0.30412,-0.47822,0.31454,0.44758,0.25127,-0.28783,-0.54542,0.089026,0.35249,0.65871,0.56496,0.50842,0.30717,0.15934,0.74115,0.096336,0.13546,0.13467,0.18032,0.27044,0.18469,0.24399,0.016145,0.14758,0.32935,k
