-55264771844.4645,14937207177.5659,27694555838.5027,29503887967.7719,37506213578.5506,9569775065.7162,23814734294.099,0
-78237373267.2409,103443398437.6403,17036803866.9564,-66953098065.3745,-80414035628.7259,-21663813762.8909,124739909000.4485,0
-34698617841.4761,59438136264.3023,-25850250177.6928,-27116342780.3426,-122979264711.0043,-24577696517.5846,82195317674.5039,0
-103932507214.4375,57698111744.1331,2480278650.5021,47855413456.7129,-63926781424.9111,-10960630169.0263,90550483353.0188,0
-57502663560.5691,42543150828.0405,-25733014046.2832,29176147613.5675,-105537664867.0367,-18160533105.7055,71320407772.1644,0
-79235682309.2359,84618858256.6006,-2356491653.6382,-21966870000.1812,-101071611254.6245,-23117663033.6557,112250789988.4826,0
-98294545489.0674,74547493364.486,11083618861.9903,12543019154.3495,-60485267079.0349,-18083745371.815,100917387162.8521,0
-88480707529.6991,83415207028.2081,76782661756.5916,-67188172840.8396,64137078680.3272,6921400940.3005,87981438811.6971,0
25055868914.7207,-5666540017.3265,-58251307127.6303,15729262233.0867,-119200022917.4732,-18249863726.2317,8925863533.8215,0
30506835799.5166,-9309774230.8664,-68614054236.6118,21342691008.8381,-137076541930.8929,-20766885360.615,7280533149.0154,0
-6477055572.2684,-1965228328.2397,-71520526030.0429,62708329499.9373,-151871586655.7195,-22890192748.9333,26276423804.8024,0
-90532191927.3348,7723944048.2645,-31604218918.524,137380821354.2683,-75697719967.6803,-13559880379.7365,43161267150.1848,0
45806419368.5457,-31524468805.2993,-13874456552.6021,-4607214408.0267,4886874794.1629,3832974515.3426,-40321842836.9688,1
35164472960.4554,-31492302152.1367,-42979015904.2286,30805659199.3579,-56987566979.9408,-5914832129.4401,-27236986189.2454,1
37042046898.5933,-19151479393.9118,-29930844119.9658,2437386709.7755,-41403138928.4809,-7956913873.8113,-20571800902.138,1
-246285487.4656,-7062991965.2267,28327088603.5765,-8211518670.3033,67820803127.703,10454798623.2445,-17619376627.9227,1
-34877901644.6312,50977100732.4492,33379763926.1137,-57034289018.2051,10983992123.1523,-2078845394.2127,52622656964.2756,1
-14143547328.262,-228192715125.4281,351132766622.3931,125911099667.8007,1043893637445.627,200605288387.9145,-374622896783.5179,1
50686045224.2678,-38375340772.5322,-14388353921.6368,2840047492.4208,14101488830.1139,2440595565.6369,-50511011481.6784,1
108259654090.0499,-53548338769.987,-82550052461.7086,-4621721911.5186,-114291181153.2228,-16710483299.3935,-57522075092.6651,1
48919976185.1154,-78413479808.3897,4130461021.2554,52294263104.7393,99166893951.68,23683038712.1818,-98415042901.3558,1
-4370951786.1577,8875128534.1678,15719093734.3765,-18554121514.9584,22586258201.9508,1579415289.8987,4969191788.639,1
35664298071.6444,-25763165521.4619,-37845239029.4032,19319339146.574,-51303244965.2051,-7714989519.5537,-24028662017.9481,1
104282968505.5135,-87279609584.0145,-23494779830.6069,13896494470.1075,52715484882.1344,11254212622.6932,-114837060807.1195,1
-225655486753.0289,173846580754.151,111759552149.1154,-44060938148.5443,39818007299.1022,-5029475405.5354,206447455677.4929,1
-134112137542.5813,34123800913.2951,-51074071738.2399,162440713679.2444,-152106598872.4894,-19983191129.8888,93057531164.7135,1
41560059374.4681,-53560306454.7865,-4979431058.7169,32056140003.3208,51650171202.047,11017907728.0516,-67377169390.5893,1
77324641529.0259,-22291815908.7419,-89210322707.8893,-7150951015.9579,-164529778131.2135,-26346835562.7028,-13153559782.5552,1
127048536801.2038,-79033293421.2516,-63458955930.9707,-3972568579.081,-44235477368.7339,-3292889478.0621,-96580293285.0772,1
-55269200936.7508,52436009508.8915,22930049297.9382,-22895734568.9701,-12052656870.2485,-6658062206.7531,62666784907.3682,1
72348500088.6109,-15127386037.8921,-40322607729.4285,-45217976230.5584,-68148910189.1169,-13153642133.3262,-22023060937.7947,1
51883325249.023,-15174824524.8974,-17820492911.7476,-34381917179.7464,-21379171322.6431,-3772293699.3477,-23749584574.6145,1
534356660.9513,10619595800.6893,31398604024.599,-39935666060.3224,53312766968.1147,7048364781.7814,445265933.1914,1
